dirx,diry,dirz,bx,by,bz,timeStamp,object
0.6910795,-0.7220445,-0.03257084,-81.80193,10.47239,0,0,[City]BerlinBlue
0.6860632,-0.7264665,-0.0395437,-86.40305,5.837717,0,0.214983,[City]BerlinBlue
0.685199,-0.7269219,-0.04568344,-78.74988,-2.235445,0,0.254015,[City]BerlinBlue
0.6867805,-0.7245885,-0.05748177,-61.66324,-22.69135,0,0.2875881,[City]HamburgBlue
0.6866044,-0.7248533,-0.0562321,-64.44387,-24.32964,0,0.3195744,[City]HamburgBlue
0.6871271,-0.7251707,-0.04453972,-66.09708,-12.15411,0,0.3556576,[City]HamburgBlue
0.6878253,-0.724805,-0.03942161,-64.46801,-10.35915,0,0.4142475,[City]HamburgBlue
0.684763,-0.7275279,-0.0424599,-72.532,-20.16004,0,0.4554396,[Board]
0.6813397,-0.7306299,-0.04422767,-80.97231,-24.52329,0,0.4799166,[Board]
0.6758693,-0.7358625,-0.04131649,-95.89046,-23.59748,0,0.4932775,[EventCard]Call to Mobilize
0.6736296,-0.7377761,-0.04370014,-103.2224,-27.46062,0,0.5211,[EventCard]Call to Mobilize
0.6695149,-0.7417171,-0.04006943,-118.6915,-26.69835,0,0.5455647,[EventCard]Call to Mobilize
0.6592505,-0.7509493,-0.03826011,-149.4079,-27.71313,0,0.5742579,[EventCard]Call to Mobilize
0.6312297,-0.7739764,-0.05009553,-208.3212,-44.09742,0,0.6044664,[City]ViennaYellow
0.6362557,-0.7700852,-0.0463425,-191.549,-42.81598,0,0.633996,[City]ViennaYellow
0.5268238,-0.849974,-0.0009102877,-379.8918,11.4074,0,0.6612873,[Board]
0.5259962,-0.8501783,0.02291008,-379.8607,36.43332,0,0.6881523,[Board]
0.5842487,-0.8107838,0.0358194,-282.2968,50.59816,0,0.7150993,[City]RomeYellow
0.5876368,-0.8073729,0.05321662,-274.4362,70.07253,0,0.7522316,[Board]
0.5876803,-0.8070349,0.05767731,-271.5615,76.40266,0,0.7925005,[Board]
0.5877891,-0.8065385,0.06324311,-269.2809,82.72693,0,0.8042955,[Board]
0.5877216,-0.8064516,0.06495505,-269.4565,83.69691,0,0.8210182,[Board]
0.5859802,-0.8078099,0.06379814,-274.3071,81.98765,0,0.8458614,[Board]
0.5823488,-0.8104487,0.06358308,-281.1836,80.8056,0,0.8725157,[Board]
0.5826286,-0.8106258,0.05856386,-280.1277,74.06474,0,0.9024773,[Board]
0.5851322,-0.8091705,0.05351174,-275.1837,67.59452,0,0.933733,[Board]
0.5853875,-0.8092429,0.04947121,-274.3588,62.42971,0,0.9576063,[Board]
0.6153925,-0.7871877,0.04034368,-219.1725,52.88975,0,0.9838848,[City]GenevaYellow
0.619372,-0.7839703,0.04205836,-211.1991,55.66988,0,1.008434,[City]GenevaYellow
0.623062,-0.7809389,0.04391256,-202.1745,58.44049,0,1.031574,[City]GenevaYellow
0.6275724,-0.7772511,0.0450963,-190.6569,60.25346,0,1.056632,[City]GenevaYellow
0.623693,-0.7804161,0.04424545,-196.3431,58.81859,0,1.08323,[City]GenevaYellow
0.626116,-0.7785621,0.04265829,-188.3431,55.71646,0,1.115874,[City]GenevaYellow
0.6332401,-0.7728543,0.04127063,-169.7738,53.48594,0,1.140439,[Board]
0.6382841,-0.7686311,0.04242196,-158.4842,54.89218,0,1.163394,[Board]
0.6330055,-0.7725459,0.04976696,-171.2435,63.45918,0,1.183743,[Board]
0.6290849,-0.7757338,0.04989185,-177.0624,63.33402,0,1.210007,[Board]
0.6297109,-0.7754976,0.04547117,-176.1559,58.65883,0,1.243288,[Board]
0.6313321,-0.7740561,0.0475078,-174.507,62.0434,0,1.269636,[CityCard]LondonBlue
0.6247962,-0.7792778,0.0485371,-191.1078,62.85996,0,1.297198,[City]GenevaYellow
0.6200387,-0.7831722,0.04683277,-203.1479,60.42344,0,1.325211,[City]GenevaYellow
0.6132458,-0.7886147,0.04490528,-217.4893,57.34622,0,1.352447,[City]GenevaYellow
0.6166154,-0.7860531,0.04365715,-209.5774,55.75589,0,1.381916,[CityCard]LondonBlue
0.618138,-0.7851095,0.038839,-205.5027,50.2124,0,1.414245,[City]GenevaYellow
0.6158478,-0.7868937,0.03911382,-210.3617,50.42717,0,1.443872,[City]GenevaYellow
0.6241534,-0.7802001,0.04147619,-194.4131,53.94029,0,1.472729,[City]GenevaYellow
0.6272603,-0.7776814,0.04190699,-187.6058,55.06932,0,1.503396,[City]GenevaYellow
0.628684,-0.7764121,0.04405376,-183.7525,57.77921,0,1.527406,[City]GenevaYellow
0.6265675,-0.7780508,0.04527744,-187.9632,58.92979,0,1.549288,[City]GenevaYellow
0.622768,-0.7809032,0.04847741,-196.8024,62.11954,0,1.581802,[City]GenevaYellow
0.622322,-0.7813166,0.0475363,-198.1886,60.25582,0,1.606761,[City]GenevaYellow
0.6247082,-0.7794744,0.04646904,-192.6442,58.29041,0,1.633112,[City]GenevaYellow
0.6287608,-0.7763138,0.04468499,-184.0746,55.59098,0,1.661566,[CityCard]StockholmRed
0.6275973,-0.7773629,0.04276228,-186.6433,52.40073,0,1.691411,[CityCard]StockholmRed
0.628217,-0.776925,0.04160439,-185.3717,50.39321,0,1.720182,[CityCard]StockholmRed
0.6299816,-0.775543,0.04069753,-181.7425,48.91061,0,1.752275,[City]GenevaYellow
0.6279503,-0.7771775,0.04090932,-186.4978,48.48037,0,1.782989,[City]GenevaYellow
0.6284631,-0.7765221,0.04524971,-185.818,53.49203,0,1.805197,[City]GenevaYellow
0.6268294,-0.7778834,0.04452316,-190.2132,52.21137,0,1.836756,[City]GenevaYellow
0.6231465,-0.7809114,0.04319573,-199.058,49.74352,0,1.860724,[City]GenevaYellow
0.6211632,-0.7826438,0.04031106,-203.5733,45.57807,0,1.885113,[City]GenevaYellow
0.6223841,-0.7817013,0.0397633,-200.7646,45.06273,0,1.913986,[City]GenevaYellow
0.6223891,-0.7818125,0.03743104,-201.1591,42.46781,0,1.941478,[City]GenevaYellow
0.6227469,-0.78149,0.0382033,-200.3786,43.65624,0,1.967148,[City]GenevaYellow
0.6296329,-0.77587,0.03985078,-185.5466,46.66351,0,1.996,[CityCard]AmsterdamBlue
0.6304612,-0.7750903,0.04187655,-183.1869,49.76854,0,2.026188,[CityCard]AmsterdamBlue
0.6292018,-0.7760904,0.04229454,-185.9799,50.39357,0,2.054628,[CityCard]AmsterdamBlue
0.6282995,-0.7764921,0.04795434,-187.7898,56.97217,0,2.086107,[City]GenevaYellow
0.6235223,-0.7807955,0.0397283,-197.3325,46.24346,0,2.117497,[City]GenevaYellow
0.6236019,-0.780872,0.03687282,-197.2036,42.30864,0,2.141131,[City]GenevaYellow
0.6204099,-0.7834951,0.03502807,-204.06,39.40826,0,2.166113,[City]GenevaYellow
0.619233,-0.784443,0.03463802,-207.0525,38.28263,0,2.196773,[City]GenevaYellow
0.6174921,-0.7856632,0.03790626,-211.0641,41.62759,0,2.22391,[City]GenevaYellow
0.6163699,-0.7864254,0.04028968,-213.6018,43.97941,0,2.249601,[City]GenevaYellow
0.6221858,-0.7816148,0.044306,-201.9359,48.97366,0,2.277264,[City]GenevaYellow
0.6269849,-0.7777061,0.04542236,-191.686,50.53767,0,2.303576,[City]GenevaYellow
0.6256925,-0.7789946,0.04094149,-194.6074,44.51369,0,2.331507,[City]GenevaYellow
0.6258578,-0.7788855,0.04048886,-194.6625,43.61839,0,2.361767,[City]GenevaYellow
0.6258606,-0.7789403,0.03937612,-194.7764,41.95671,0,2.391836,[City]GenevaYellow
0.6227358,-0.7815226,0.03771564,-201.2577,39.16438,0,2.422783,[City]GenevaYellow
0.6222917,-0.7818203,0.03885835,-202.3035,39.41168,0,2.450578,[City]GenevaYellow
0.6221511,-0.7820464,0.03648858,-202.9026,34.97411,0,2.472224,[City]GenevaYellow
0.6251462,-0.7798182,0.0327983,-197.5498,28.84424,0,2.497471,[City]GenevaYellow
0.626264,-0.7790898,0.02850197,-195.5127,21.85242,0,2.524756,[City]GenevaYellow
0.6277018,-0.7780088,0.02631952,-191.4077,16.85036,0,2.560067,[City]GenevaYellow
0.6283539,-0.7775763,0.0233797,-190.2677,12.24167,0,2.587995,[City]GenevaYellow
0.6252693,-0.7784109,-0.05581095,-194.8256,-84.66827,0,2.612216,[City]ViennaYellow
0.6310965,-0.773561,-0.05762407,-182.7485,-88.74222,0,2.637172,[City]ViennaYellow
0.6240132,-0.7792619,-0.05795126,-196.5221,-89.70686,0,2.665638,[City]ViennaYellow
0.624131,-0.7792102,-0.05737676,-195.9886,-89.95504,0,2.692858,[City]ViennaYellow
0.6236568,-0.7794933,-0.05867242,-197.0942,-92.2892,0,2.723663,[City]ViennaYellow
0.6218734,-0.7808399,-0.05968687,-201.4553,-94.41924,0,2.757075,[City]ViennaYellow
0.619823,-0.7825789,-0.05821989,-206.6048,-94.06638,0,2.797193,[City]ViennaYellow
0.617789,-0.7837024,-0.06439848,-211.5187,-104.1536,0,2.811733,[City]ViennaYellow
0.6215538,-0.7804967,-0.06705029,-204.647,-109.9207,0,2.831092,[City]ViennaYellow
0.6265099,-0.7761789,-0.07093352,-191.9165,-116.3874,0,2.85252,[City]ViennaYellow
0.6303856,-0.7731513,-0.06964891,-181.0233,-115.7892,0,2.879362,[City]ViennaYellow
0.6245808,-0.7780855,-0.06694555,-194.7464,-111.4855,0,2.911238,[City]ViennaYellow
0.621877,-0.781521,-0.04994004,-201.9269,-91.31006,0,2.941375,[City]ViennaYellow
0.6203764,-0.782986,-0.04545308,-206.1119,-84.51216,0,2.966038,[City]ViennaYellow
0.6289529,-0.7767382,-0.03310606,-189.1518,-68.54061,0,2.99316,[City]ViennaYellow
