dirx,diry,dirz,bx,by,bz,timeStamp,object
0.6794518,-0.7044891,-0.2050376,-115.5459,-82.32913,0,0,[Board]
0.6780275,-0.706242,-0.2037179,-120.0582,-82.63838,0,0.1910839,[Board]
0.6752447,-0.7075315,-0.2084319,-126.5192,-91.32882,0,0.21387,[Board]
0.6768771,-0.705198,-0.2110288,-117.5897,-97.63049,0,0.2612143,[Board]
0.6777132,-0.7060957,-0.2052648,-117.1843,-89.66568,0,0.3043203,[Board]
0.6795005,-0.7036931,-0.2075936,-104.9841,-96.95584,0,0.3504515,[Board]
0.6742601,-0.7078148,-0.2106455,-115.2294,-106.0746,0,0.3673677,[Board]
0.6736451,-0.7067111,-0.2162445,-112.3899,-118.0286,0,0.4089136,[Board]
0.6729752,-0.7067398,-0.2182271,-110.7932,-126.8941,0,0.4422846,[Board]
0.6712316,-0.7116024,-0.2075333,-120.7574,-111.9733,0,0.4618731,[CityCard]GlasgowBlue
0.6666354,-0.7142,-0.2133438,-132.0296,-127.4301,0,0.5036755,[CityCard]GlasgowBlue
0.6599442,-0.7216712,-0.2089605,-151.7016,-127.7028,0,0.5462933,[CityCard]GlasgowBlue
0.6587819,-0.7210467,-0.2147044,-153.5469,-142.4358,0,0.5734129,[CityCard]GlasgowBlue
0.6618853,-0.7222218,-0.2007573,-148.5193,-131.1717,0,0.5998087,[CityCard]GlasgowBlue
0.6590078,-0.7311881,-0.1762743,-162.636,-106.9487,0,0.6348848,[City]ViennaYellow
0.6542624,-0.7316222,-0.1914935,-167.1042,-137.3422,0,0.673974,[Board]
0.556763,-0.7736271,-0.3025163,-329.7388,-267.5468,0,0.7096624,[Board]
0.5595346,-0.7718775,-0.3018712,-321.7962,-268.7937,0,0.7424412,[Board]
0.6119063,-0.7614361,-0.2139759,-245.3772,-164.9488,0,0.7691135,[Board]
0.6091594,-0.7696025,-0.1914072,-257.7427,-140.949,0,0.8223667,[City]SofiaYellow
0.5989028,-0.781736,-0.1737941,-282.7652,-121.0838,0,0.8640909,[City]SofiaYellow
0.5946249,-0.7842512,-0.1771194,-290.4765,-129.0054,0,0.9006577,[City]SofiaYellow
0.5774757,-0.7957815,-0.1823559,-321.1962,-136.756,0,0.9379692,[Board]
0.5613387,-0.8059161,-0.1881441,-353.3159,-144.131,0,0.9784079,[City]AthensYellow
0.5137256,-0.8299772,-0.2173107,-428.2735,-173.7842,0,1.012615,[Board]
0.4381876,-0.8582073,-0.2673421,-529.4843,-220.9571,0,1.039508,[Board]
0.4283922,-0.8624268,-0.2696299,-545.6213,-221.6438,0,1.073798,[Board]
0.4388118,-0.8632808,-0.2493804,-539.8539,-200.3463,0,1.1102,[Board]
0.4300925,-0.8697872,-0.2418485,-553.0779,-190.9693,0,1.152226,[Board]
0.4175559,-0.8755928,-0.2428668,-570.8152,-190.9795,0,1.191989,[Board]
0.3857799,-0.9063323,-0.1724401,-625.3459,-109.6405,0,1.227728,[Board]
0.4018281,-0.9011055,-0.1629205,-606.6472,-100.9846,0,1.257005,[Board]
0.4178453,-0.8964384,-0.1476596,-589.8524,-85.76624,0,1.292203,[Board]
0.4224042,-0.8947557,-0.1448684,-590.2405,-82.43197,0,1.320821,[Board]
0.4160668,-0.8967884,-0.1505287,-600.1573,-87.19384,0,1.348072,[Board]
0.4141831,-0.8969539,-0.1546805,-603.7267,-90.8396,0,1.383376,[Board]
0.4123121,-0.897886,-0.1542705,-608.4988,-89.48063,0,1.409156,[Board]
0.4319796,-0.8886447,-0.1539618,-586.1898,-90.06119,0,1.453641,[Board]
0.4378976,-0.8857979,-0.1536479,-576.8452,-89.47704,0,1.472297,[Board]
0.4647768,-0.8736728,-0.1437996,-542.3279,-81.79948,0,1.501013,[Board]
0.4637262,-0.8743201,-0.1432565,-543.4467,-79.70461,0,1.558402,[Board]
0.4576832,-0.8764381,-0.1496069,-550.6843,-84.92783,0,1.600691,[Board]
0.4570195,-0.8768283,-0.1493494,-550.6949,-83.26757,0,1.627099,[Board]
0.4552536,-0.877783,-0.1491348,-553.3422,-82.4881,0,1.657498,[Board]
0.4542095,-0.8783933,-0.1487246,-554.7637,-81.36653,0,1.686019,[Board]
0.4468589,-0.8815132,-0.1524844,-564.9771,-84.71156,0,1.711001,[Board]
0.4325315,-0.8913035,-0.1359948,-585.0765,-65.94816,0,1.756835,[Board]
0.4267282,-0.8948296,-0.1310836,-591.2897,-59.35277,0,1.796384,[Board]
0.4308427,-0.8933937,-0.1273667,-585.5521,-54.49942,0,1.855582,[Board]
0.4314703,-0.8941835,-0.1194538,-584.4821,-45.50151,0,1.874826,[Board]
0.429695,-0.8950597,-0.1192907,-586.4099,-43.54404,0,1.932007,[Board]
0.4349532,-0.8917809,-0.1246696,-580.033,-49.1377,0,1.959685,[Board]
0.4356347,-0.891363,-0.1252772,-579.7244,-50.57749,0,1.989266,[Board]
0.4269134,-0.895373,-0.1266973,-591.7225,-51.21593,0,2.040084,[Board]
0.4323442,-0.893111,-0.1242225,-585.907,-49.07398,0,2.082406,[Board]
0.4329168,-0.8914145,-0.1340273,-584.6484,-59.27475,0,2.117002,[Board]
0.4355511,-0.8903251,-0.1327275,-580.8718,-58.14177,0,2.143718,[Board]
0.4360602,-0.8906811,-0.1286029,-580.1986,-53.70708,0,2.17783,[Board]
0.431646,-0.8921746,-0.133065,-586.1411,-57.63402,0,2.209363,[Board]
0.4309916,-0.892451,-0.1333325,-587.236,-57.74846,0,2.234088,[Board]
0.4341163,-0.8910224,-0.132748,-582.3536,-57.99252,0,2.273026,[Board]
0.434159,-0.8910884,-0.1321646,-582.115,-57.25595,0,2.299076,[Board]
0.4323045,-0.8921832,-0.1308508,-585.0153,-55.38672,0,2.330487,[Board]
0.4319975,-0.8922811,-0.1311973,-585.4457,-55.75417,0,2.358854,[Board]
0.4338099,-0.8917057,-0.1291122,-583.0107,-54.20034,0,2.386912,[Board]
0.4342997,-0.891522,-0.1287334,-582.1877,-53.96938,0,2.411163,[Board]
0.4370596,-0.8903754,-0.1273208,-578.9944,-52.59291,0,2.435404,[Board]
0.4357511,-0.8901761,-0.1330692,-580.545,-58.60953,0,2.481547,[Board]
0.4349333,-0.8903317,-0.1346938,-581.4117,-60.3702,0,2.520404,[Board]
0.435535,-0.8895758,-0.1377106,-579.9859,-63.4642,0,2.543945,[Board]
0.4387084,-0.8884398,-0.1349431,-575.9194,-60.34682,0,2.58028,[Board]
0.4376046,-0.8896849,-0.130242,-577.975,-55.2822,0,2.611251,[Board]
0.4368861,-0.8897383,-0.1322735,-578.7933,-56.97485,0,2.644678,[Board]
0.4358183,-0.8899892,-0.1340954,-579.7384,-58.71748,0,2.694324,[Board]
0.4335952,-0.8899781,-0.1411882,-581.4864,-65.72859,0,2.727911,[Board]
0.438247,-0.8879654,-0.1394881,-575.9091,-63.78269,0,2.776056,[Board]
0.4397897,-0.8877806,-0.1357594,-574.0829,-59.385,0,2.838367,[Board]
0.4394151,-0.8874688,-0.1389733,-574.2625,-62.31215,0,2.860787,[Board]
0.4334992,-0.8906972,-0.1368824,-582.1833,-59.5591,0,2.88352,[Board]
0.4324642,-0.8911434,-0.1372521,-583.9506,-59.6939,0,2.92144,[Board]
0.4328317,-0.8900635,-0.1429813,-583.1263,-65.58808,0,2.946606,[Board]
0.4341553,-0.890527,-0.135908,-581.965,-58.42605,0,2.972698,[Board]
0.4349352,-0.8901235,-0.1360566,-581.2043,-58.71274,0,2.999181,[Board]
0.4353773,-0.8898118,-0.1366807,-580.6627,-59.66326,0,3.027792,[Board]
0.4376183,-0.8900527,-0.1276578,-578.2515,-50.23673,0,3.058201,[Board]
0.4380746,-0.8898389,-0.1275826,-577.5833,-49.96785,0,3.087392,[Board]
0.4502866,-0.8846297,-0.1211295,-563.0836,-43.89969,0,3.108913,[Board]
0.4553029,-0.882354,-0.1189572,-557.1553,-41.80744,0,3.130992,[Board]
0.4549903,-0.8824905,-0.1191404,-557.091,-41.31925,0,3.152809,[Board]
0.454516,-0.8837789,-0.1111311,-558.1066,-32.4063,0,3.203242,[Board]
0.4552344,-0.8833898,-0.111284,-557.1424,-32.18901,0,3.24832,[Board]
0.4556919,-0.8832532,-0.1104933,-556.2488,-31.30619,0,3.273441,[Board]
0.4595633,-0.8805194,-0.1161344,-550.9768,-36.70832,0,3.306009,[Board]
0.456916,-0.8820413,-0.1150256,-554.5282,-34.95659,0,3.345556,[Board]
0.4597679,-0.8814127,-0.1082819,-551.3688,-28.13777,0,3.374604,[Board]
0.4847602,-0.868313,-0.1050721,-519.2361,-26.63877,0,3.400238,[Board]
0.4842956,-0.8683437,-0.1069437,-519.7875,-28.58966,0,3.423012,[Board]
0.4850169,-0.8679363,-0.1069818,-518.3303,-28.81906,0,3.45682,[Board]
0.4855384,-0.8675451,-0.1077866,-517.1738,-29.77656,0,3.487004,[Board]
0.4920545,-0.8635224,-0.1105051,-508.1639,-33.13113,0,3.511989,[Board]
0.4926025,-0.863273,-0.1100111,-507.3229,-32.66219,0,3.551391,[Board]
0.4915516,-0.8638136,-0.1104675,-509.0841,-32.98433,0,3.580092,[Board]
0.4849899,-0.8670779,-0.1138454,-517.887,-36.33481,0,3.606727,[Board]
0.484923,-0.8671219,-0.1137947,-518.0779,-36.65892,0,3.648117,[Board]
0.4841656,-0.86753,-0.1139087,-519.2886,-36.9869,0,3.675986,[Board]
0.4661092,-0.8750064,-0.1307898,-541.5595,-52.92635,0,3.703771,[Board]
0.4431041,-0.8858659,-0.1374788,-569.7521,-57.95885,0,3.743811,[Board]
0.4415904,-0.8863608,-0.1391492,-571.8658,-59.50402,0,3.785013,[Board]
0.4497343,-0.8816463,-0.142964,-561.1114,-64.41583,0,3.835922,[Board]
0.4502474,-0.881292,-0.1435323,-560.2725,-65.04821,0,3.876156,[Board]
0.4523254,-0.8816139,-0.1347543,-558.3275,-56.28379,0,3.920705,[Board]
0.4505641,-0.8828036,-0.1328525,-560.4365,-53.90669,0,3.946385,[Board]
0.4445781,-0.8853283,-0.136177,-568.42,-56.44602,0,3.96641,[Board]
0.4464674,-0.884009,-0.1385457,-566.2308,-58.69444,0,4.024035,[Board]
0.4473251,-0.8835891,-0.138458,-564.9761,-58.84556,0,4.065126,[Board]
0.4480473,-0.8828564,-0.1407773,-563.7409,-61.37102,0,4.092165,[Board]
0.4471249,-0.8831981,-0.1415639,-564.5692,-62.29926,0,4.121497,[Board]
0.4460707,-0.8838053,-0.1410995,-566.088,-61.76542,0,4.159064,[Board]
0.4469796,-0.88346,-0.140384,-565.2133,-60.99702,0,4.19577,[Board]
0.4478056,-0.8830655,-0.140234,-564.3906,-60.91433,0,4.220997,[Board]
0.4484486,-0.882524,-0.1415818,-563.1052,-62.11069,0,4.248572,[Board]
0.4481122,-0.8823436,-0.1437537,-563.4415,-64.38029,0,4.288332,[Board]
0.4480298,-0.8823478,-0.1439852,-563.4905,-64.68469,0,4.323326,[Board]
0.448249,-0.882202,-0.1441961,-563.0175,-64.79321,0,4.350653,[Board]
0.4484846,-0.8827316,-0.1401658,-562.9034,-60.78869,0,4.375519,[Board]
0.4449897,-0.8853282,-0.1348262,-568.1367,-54.81647,0,4.403271,[Board]
0.444734,-0.8849434,-0.1381551,-568.5485,-57.94166,0,4.443453,[Board]
0.4498807,-0.8813229,-0.1444902,-561.4373,-64.61356,0,4.470858,[Board]
0.4497142,-0.8812543,-0.1454234,-561.6498,-65.21597,0,4.513529,[Board]
0.4498526,-0.8812103,-0.1452623,-561.3286,-65.2496,0,4.543039,[Board]
0.4503953,-0.8809292,-0.1452855,-560.4691,-65.41567,0,4.568363,[Board]
0.4506716,-0.8810398,-0.14375,-559.7436,-64.16181,0,4.61117,[Board]
0.4445093,-0.8841445,-0.1438752,-567.5261,-63.77465,0,4.653379,[Board]
0.4438809,-0.884515,-0.1435368,-568.494,-63.25722,0,4.67812,[Board]
0.4439433,-0.8845308,-0.1432466,-568.4409,-62.93233,0,4.702364,[Board]
0.450755,-0.8800706,-0.1493172,-560.327,-69.56771,0,4.729551,[Board]
0.4504246,-0.8800304,-0.1505464,-560.707,-70.87873,0,4.769823,[Board]
0.4505682,-0.8800343,-0.1500933,-560.4948,-70.35928,0,4.79035,[Board]
0.449635,-0.881212,-0.1459239,-561.97,-65.81295,0,4.813587,[Board]
0.4515007,-0.8805161,-0.1443558,-559.1642,-64.74733,0,4.855768,[Board]
0.4517817,-0.8802078,-0.145353,-558.4975,-65.95349,0,4.897051,[Board]
0.452038,-0.8792275,-0.1504016,-557.6344,-71.40518,0,4.922731,[Board]
0.4445901,-0.8826884,-0.1523183,-566.8011,-72.95321,0,4.9505,[Board]
0.442697,-0.8835596,-0.1527802,-569.2414,-73.29362,0,4.98975,[Board]
0.4453242,-0.8823979,-0.1518562,-565.8731,-72.67944,0,5.02389,[Board]
0.4569851,-0.876215,-0.1530097,-551.0768,-74.90095,0,5.060663,[Board]
0.4565375,-0.8764603,-0.1529409,-551.8303,-74.90413,0,5.087749,[Board]
0.4556534,-0.8767605,-0.1538536,-553.1398,-76.05086,0,5.107338,[Board]
0.4536711,-0.876808,-0.1593434,-555.1323,-81.97292,0,5.151356,[Board]
0.450075,-0.8802287,-0.1504323,-560.4547,-72.54732,0,5.195734,[Board]
0.4462364,-0.880135,-0.1619733,-564.1252,-83.55336,0,5.221561,[Board]
0.4460718,-0.8823412,-0.1499796,-565.2258,-70.54219,0,5.245684,[Board]
0.4470754,-0.880648,-0.1567889,-563.3629,-77.42435,0,5.288,[Board]
0.451708,-0.8782846,-0.1567677,-557.4845,-78.34729,0,5.333591,[Board]
0.4510915,-0.8789288,-0.1549214,-558.7022,-76.66901,0,5.380013,[Board]
