dirx,diry,dirz,bx,by,bz,timeStamp,object
0.6310276,-0.7657634,-0.124139,-174.6249,11.58635,0,0,[Board]
0.6267935,-0.7684236,-0.1290545,-182.4091,3.591674,0,0.2938805,[Board]
0.6330401,-0.7637168,-0.1264785,-168.7687,0.3471319,0,0.3535671,[City]PragueBlue
0.6364453,-0.7597678,-0.1330045,-155.8836,-15.49251,0,0.4159393,[City]PragueBlue
0.6413291,-0.7573182,-0.1231512,-138.9349,-2.8311,0,0.4827957,[City]PragueBlue
0.6484565,-0.7535424,-0.1080656,-119.472,11.65335,0,0.5752583,[City]BerlinBlue
0.6376325,-0.7624465,-0.1100003,-134.6328,0.8492079,0,0.6532269,[City]PragueBlue
0.6378198,-0.7606146,-0.1210428,-118.8964,-23.43453,0,0.6633148,[Board]
0.635084,-0.7610688,-0.1320703,-115.6886,-45.96975,0,0.7231331,[CityCard]BudapestYellow
0.6297812,-0.7697341,-0.1043311,-122.991,-14.7713,0,0.7934055,[CityCard]BudapestYellow
0.6306677,-0.769591,-0.09993964,-109.9203,-19.85027,0,0.8824043,[Board]
0.4969347,-0.8668773,-0.03974516,-351.6996,55.90905,0,0.9600372,[Board]
0.4964476,-0.8671597,-0.03967252,-348.9851,53.46948,0,1.016659,[Board]
0.5550323,-0.8314503,-0.02509116,-251.7676,66.30082,0,1.067863,[Board]
0.5507026,-0.8343593,-0.02389836,-260.4988,66.63936,0,1.122978,[Board]
0.5463015,-0.8373067,-0.02173094,-268.1986,66.85759,0,1.190752,[Board]
0.5390872,-0.8418933,-0.02450689,-281.2076,62.51511,0,1.245607,[Board]
0.5342508,-0.8451163,-0.01883015,-289.086,69.90733,0,1.339796,[Board]
0.5257229,-0.8504118,-0.02037588,-303.7477,67.28189,0,1.361956,[Board]
0.4499109,-0.8911512,-0.05856394,-412.3503,25.62125,0,1.414083,[Board]
0.4509667,-0.8905885,-0.05900263,-408.7692,25.31915,0,1.473108,[Board]
0.4570391,-0.8877,-0.05571353,-398.3977,28.70992,0,1.531286,[Board]
0.4508505,-0.8913035,-0.04808197,-406.159,37.19476,0,1.595024,[Board]
0.4494074,-0.8917462,-0.05311968,-409.0338,31.73654,0,1.663996,[Board]
0.4548073,-0.8890039,-0.0531264,-402.5038,30.92212,0,1.757612,[Board]
0.4617739,-0.885393,-0.05332936,-391.9554,28.13783,0,1.793316,[Board]
0.4678055,-0.8820549,-0.05601107,-380.6443,22.37603,0,1.851004,[Board]
0.4723912,-0.8795043,-0.0576086,-372.2654,19.29292,0,1.90358,[Board]
0.4742259,-0.8789425,-0.05069257,-367.6299,23.19215,0,1.959578,[Board]
0.5445924,-0.8386478,-0.009425188,-261.8179,67.82277,0,2.023804,[Board]
0.5299873,-0.847971,-0.00765686,-288.1767,70.82024,0,2.121342,[Board]
0.5304703,-0.847703,-0.0008794309,-288.0072,78.41211,0,2.164719,[Board]
0.5329293,-0.8461579,-0.001769922,-283.3178,76.27238,0,2.221357,[Board]
0.4709264,-0.8814018,-0.03686672,-376.345,36.33762,0,2.275749,[Board]
0.4745102,-0.8795564,-0.03493812,-370.0391,37.44211,0,2.340866,[Board]
0.4774787,-0.8782623,-0.02587475,-363.5581,45.91714,0,2.414295,[Board]
0.4795237,-0.8771914,-0.02433503,-358.9976,46.86254,0,2.49617,[Board]
0.4723664,-0.8811409,-0.02146074,-371.6901,50.3399,0,2.528893,[Board]
0.4656003,-0.8846925,-0.02314222,-382.3566,50.22967,0,2.582703,[Board]
0.4509811,-0.8923841,-0.01632785,-404.4387,61.53315,0,2.63776,[Board]
0.4544275,-0.8906844,-0.01329747,-399.0416,67.14904,0,2.712793,[Board]
0.4382752,-0.8850288,0.1569679,-413.4547,263.3426,0,2.773113,[Board]
0.4268602,-0.8836714,0.1921333,-425.4,309.2503,0,2.838951,[Board]
0.427508,-0.8844057,0.1872523,-425.2294,307.5243,0,2.899126,[Board]
0.4369527,-0.882988,0.1714776,-412.5132,292.3188,0,2.95388,[Board]
0.4397039,-0.8846065,0.155344,-411.392,275.8302,0,3.010075,[Board]
0.4353816,-0.8868087,0.1549622,-418.627,277.4275,0,3.076332,[Board]
0.4371663,-0.8877628,0.1440929,-418.0071,268.5436,0,3.147497,[Board]
0.4367473,-0.8897275,0.1328036,-420.0783,256.8034,0,3.204369,[Board]
0.4341336,-0.8925642,0.1218906,-424.5609,243.9187,0,3.268415,[Board]
