dirx,diry,dirz,bx,by,bz,timeStamp,object
0.6753283,-0.7184423,-0.1666505,-135.4303,-30.37259,0,0,[City]PragueBlue
0.6631765,-0.7279782,-0.1739105,-168.6001,-43.16297,0,0.268364,[City]ViennaYellow
0.6678705,-0.7226217,-0.1782323,-152.5971,-61.24089,0,0.3236475,[Board]
0.6741139,-0.7166393,-0.1788812,-128.9164,-72.48548,0,0.3914633,[Board]
0.6751179,-0.7194872,-0.1629543,-128.0397,-45.71647,0,0.4269714,[Board]
0.6652385,-0.7292407,-0.1602053,-158.0156,-38.78944,0,0.5391254,[Board]
0.6616097,-0.7322954,-0.161295,-168.6441,-39.13794,0,0.5792141,[Board]
0.657724,-0.7344783,-0.1671548,-176.2235,-48.33146,0,0.6659222,[CityCard]BucharestRed
0.6469063,-0.7446896,-0.1641633,-211.619,-39.84118,0,0.7073202,[Board]
0.6113961,-0.780817,-0.1285286,-305.7775,18.86931,0,0.7870922,[City]RomeYellow
0.6216245,-0.7734812,-0.1237324,-282.9682,22.46419,0,0.8580723,[City]RomeYellow
0.6281399,-0.7686273,-0.1210471,-268.2748,23.67903,0,0.9185343,[Board]
0.629059,-0.7683796,-0.1178036,-266.4553,26.98871,0,0.9902697,[Board]
0.6298913,-0.7686992,-0.1110788,-264.6109,36.53479,0,1.040972,[Board]
0.6273932,-0.7704232,-0.1132509,-271.14,33.28164,0,1.092819,[Board]
0.6289113,-0.7691547,-0.1134528,-266.8227,33.30593,0,1.155594,[Board]
0.6284869,-0.7695381,-0.1132047,-268.6783,33.31456,0,1.237907,[Board]
0.6118072,-0.7829663,-0.1124975,-307.1132,37.07987,0,1.291024,[City]RomeYellow
0.61169,-0.7825043,-0.1162857,-307.9761,31.56785,0,1.35084,[City]RomeYellow
0.6142975,-0.7804553,-0.1163105,-301.4789,31.43808,0,1.406603,[City]RomeYellow
0.6093599,-0.7842665,-0.1166474,-314.3409,32.72014,0,1.466938,[City]RomeYellow
0.6140506,-0.7808536,-0.1149325,-304.4935,34.88502,0,1.54143,[City]RomeYellow
0.6158594,-0.7796425,-0.1134672,-299.9572,35.95207,0,1.611669,[City]RomeYellow
0.616308,-0.7793761,-0.1128598,-299.0387,36.51617,0,1.666961,[City]RomeYellow
0.6145238,-0.7810982,-0.1106621,-304.0936,39.7184,0,1.722235,[City]RomeYellow
