dirx,diry,dirz,bx,by,bz,timeStamp,object
0.7227631,-0.6890939,-0.05256419,-187.6525,-15.3791,0,0,[Board]
0.7254395,-0.6839504,-0.07713158,-171.3665,-52.4982,0,0.333334,[City]ViennaYellow
0.7095015,-0.6909643,-0.1384775,-196.7092,-143.3077,0,0.4643402,[City]BudapestYellow
0.6780388,-0.7273657,-0.1058421,-283.7338,-95.05995,0,0.632288,[Board]
0.5588638,-0.7750597,-0.2948791,-497.7776,-325.4757,0,0.7510433,[Board]
0.6111546,-0.7299143,-0.3061295,-384.411,-360.6188,0,0.9022369,[Board]
0.6263161,-0.7232391,-0.2909526,-356.0819,-339.2458,0,0.9384155,[Board]
0.6618604,-0.747123,-0.06122158,-335.0399,-24.5549,0,1.059526,[City]RomeYellow
0.6657531,-0.7439563,-0.05746126,-327.9312,-19.59985,0,1.19142,[City]RomeYellow
0.6633621,-0.7469239,-0.04533693,-337.3051,-0.5434222,0,1.271744,[City]RomeYellow
0.6707344,-0.7404152,-0.04359772,-318.5291,-0.611865,0,1.3773,[City]RomeYellow
0.7698892,-0.6378807,-0.01946768,-20.56055,25.16578,0,1.399294,[CityCard]AmsterdamBlue
0.78619,-0.6176941,-0.01895515,43.91298,26.32203,0,1.497866,[CityCard]AmsterdamBlue
0.7754772,-0.6310673,-0.01972711,0.5505234,24.57323,0,1.697138,[City]CopenhagenRed
0.7754217,-0.6311063,-0.02064529,0.9648502,21.52209,0,1.787413,[City]CopenhagenRed
0.781037,-0.6243222,-0.01424471,23.47708,30.80968,0,1.905655,[CityCard]WarsawRed
0.7787354,-0.6269951,-0.02117272,12.36759,19.63183,0,2.116501,[CityCard]WarsawRed
0.7351722,-0.6769184,-0.03609971,-140.4083,0.3982243,0,2.449835,[City]PragueBlue
0.7825044,-0.622444,-0.01581682,25.72343,28.42123,0,2.783169,[City]CopenhagenRed
0.7878301,-0.6155766,-0.01972719,47.07277,23.69403,0,3.115276,[Board]
0.7838737,-0.6203322,-0.02701871,30.91007,12.17178,0,3.182621,[City]CopenhagenRed
0.7842976,-0.6199248,-0.02388407,31.13099,17.24388,0,3.442543,[City]CopenhagenRed
0.7848375,-0.6192639,-0.02328909,32.90214,17.32117,0,3.535704,[CityCard]CopenhagenRed
0.7474378,-0.6630341,-0.04150319,-105.11,-7.733108,0,3.631126,[City]BerlinBlue
0.7312411,-0.680557,-0.04613802,-156.1344,-12.69365,0,3.701349,[City]PragueBlue
0.7277631,-0.6838562,-0.05197661,-167.3772,-20.19104,0,3.830452,[City]PragueBlue
0.7306727,-0.6808904,-0.05005613,-157.2049,-18.94884,0,4.163784,[City]PragueBlue
0.7316059,-0.6802607,-0.04469926,-155.4274,-11.32234,0,4.189386,[City]PragueBlue
0.7311717,-0.6805906,-0.04673782,-157.7677,-14.91859,0,4.335962,[City]PragueBlue
0.7383617,-0.6725762,-0.0496304,-134.8288,-20.00489,0,4.404509,[City]PragueBlue
0.7325545,-0.6790687,-0.04721932,-153.9114,-14.24789,0,4.488068,[City]PragueBlue
0.7344993,-0.6770049,-0.04663901,-147.1377,-12.50562,0,4.602961,[City]PragueBlue
0.7341613,-0.6770043,-0.05169391,-148.9276,-19.03867,0,4.662722,[City]PragueBlue
0.7334614,-0.6779666,-0.04894603,-151.4788,-15.0416,0,4.736662,[City]PragueBlue
0.735717,-0.6757116,-0.04619858,-145.1325,-11.09805,0,4.824858,[City]PragueBlue
0.7350104,-0.6765909,-0.0445475,-145.4086,-9.7887,0,4.932817,[City]PragueBlue
0.7363823,-0.6745234,-0.05252957,-140.7142,-21.88496,0,5.04648,[City]PragueBlue
0.7362229,-0.6748864,-0.05004063,-143.1961,-18.44004,0,5.156263,[City]PragueBlue
0.7352617,-0.6761258,-0.04737185,-146.5245,-15.39968,0,5.231112,[City]PragueBlue
0.7339088,-0.6782174,-0.03740235,-151.8555,-1.089308,0,5.326639,[City]PragueBlue
0.7093699,-0.703887,-0.03657142,-225.5584,1.663119,0,5.438639,[Board]
0.7175387,-0.6959006,-0.02933657,-202.0448,12.77131,0,5.505327,[City]GenevaYellow
0.7171129,-0.6962196,-0.03205499,-202.2669,9.885467,0,5.573332,[City]GenevaYellow
0.7823867,-0.6221508,-0.02827348,20.13683,10.90771,0,5.657129,[City]CopenhagenRed
0.7824044,-0.6219065,-0.03279645,19.47857,2.367474,0,5.760798,[City]CopenhagenRed
0.7858022,-0.6176383,-0.03221656,34.40522,1.602308,0,5.877932,[City]CopenhagenRed
0.7892993,-0.6131691,-0.03209786,49.45487,2.42868,0,5.974874,[Board]
0.7851169,-0.6189131,-0.02319431,30.3407,17.12702,0,6.050283,[City]CopenhagenRed
0.7790389,-0.6263377,-0.0282748,5.896986,9.462542,0,6.127401,[City]CopenhagenRed
0.7870748,-0.6161476,-0.02958591,38.40007,6.581741,0,6.212786,[City]CopenhagenRed
0.7840376,-0.6200879,-0.02785741,24.82057,9.817533,0,6.390383,[City]CopenhagenRed
0.7813566,-0.623288,-0.03152579,15.26378,3.854531,0,6.484098,[City]CopenhagenRed
0.7815387,-0.6230597,-0.03152451,15.10985,4.048069,0,6.560522,[City]CopenhagenRed
0.727747,-0.6841864,-0.04767988,-171.6992,-13.93402,0,6.655687,[City]PragueBlue
0.693351,-0.7184975,-0.05500582,-268.1997,-20.48895,0,6.794882,[Board]
0.6978366,-0.7144724,-0.05052968,-255.6756,-15.40503,0,6.896368,[Board]
0.6963471,-0.7156538,-0.05422481,-260.0086,-20.31617,0,6.993204,[Board]
0.6922387,-0.7193839,-0.0573791,-270.3901,-25.1845,0,7.146673,[Board]
0.6916214,-0.7194504,-0.0636483,-270.3574,-33.44591,0,7.262468,[Board]
0.6886986,-0.7219707,-0.06672656,-278.6749,-37.02535,0,7.544218,[City]RomeYellow
0.6849732,-0.7258775,-0.06255882,-288.8396,-29.98745,0,7.608698,[City]RomeYellow
0.6592432,-0.7482628,-0.07417084,-350.1146,-41.65428,0,7.800615,[Board]
0.6530623,-0.7542237,-0.06823723,-365.37,-33.82169,0,7.865549,[Board]
0.6562855,-0.7510952,-0.07173212,-356.8595,-38.80661,0,7.949423,[Board]
0.6576309,-0.7500805,-0.0700063,-354.9602,-37.52441,0,8.063356,[Board]
0.6537399,-0.7535273,-0.06943259,-365.5122,-37.36837,0,8.191904,[Board]
