dirx,diry,dirz,bx,by,bz,timeStamp,object
0.01434157,-0.7956374,0.6056033,-54.7156,-0.5982072,0,0,[City]HamburgBlue
0.008250146,-0.7895742,0.6135996,-58.83388,22.59277,0,0.2611303,[City]HamburgBlue
0.01784899,-0.7958637,0.6052127,-41.78592,13.94376,0,0.2849417,[City]HamburgBlue
0.01203334,-0.8029538,0.5959198,-44.44686,0.740774,0,0.3762369,[City]HamburgBlue
0.0123513,-0.8062223,0.5914838,-42.02468,-7.026755,0,0.454958,[City]HamburgBlue
0.006600447,-0.8029849,0.5959628,-50.39831,-0.6906689,0,0.6055603,[City]HamburgBlue
0.001095366,-0.804288,0.5942387,-58.8766,-8.815043,0,0.6283035,[CityCard]BerlinBlue
-0.003079103,-0.8043364,0.5941662,-67.06164,-9.789133,0,0.7092819,[CityCard]BerlinBlue
0.001074722,-0.8060465,0.5918512,-62.75833,-15.42103,0,0.7649918,[CityCard]BerlinBlue
-0.03726859,-0.8565327,0.5147455,-104.9076,-140.8784,0,0.8494291,[Board]
-0.05467585,-0.8495741,0.5246277,-122.9446,-124.4509,0,0.9437933,[Board]
-0.04641438,-0.8151754,0.5773516,-114.8382,-36.64673,0,1.009665,[CityCard]DublinBlue
-0.057187,-0.8179313,0.5724666,-127.329,-46.81699,0,1.087482,[CityCard]DublinBlue
-0.04343251,-0.8238324,0.5651671,-107.9667,-60.91771,0,1.178621,[CityCard]DublinBlue
-0.00361129,-0.8305586,0.5569195,-59.10596,-68.23485,0,1.265001,[City]WarsawRed
-0.01866591,-0.8389428,0.5438994,-74.65794,-86.63815,0,1.355742,[City]WarsawRed
-0.01401983,-0.8471087,0.5312346,-66.54306,-108.7407,0,1.525495,[City]WarsawRed
-0.009499771,-0.8471618,0.5312502,-57.35944,-106.7189,0,1.547622,[EventCard]Mobile Hospital
-0.01339483,-0.8449768,0.5346352,-59.16957,-101.0826,0,1.630484,[City]WarsawRed
-0.01394358,-0.8431177,0.5375483,-58.56745,-100.1895,0,1.721582,[City]WarsawRed
-0.02425694,-0.8659354,0.4995673,-69.36808,-161.8988,0,1.809352,[Board]
-0.02982684,-0.890826,0.4533645,-76.36667,-223.8614,0,1.900661,[City]KievRed
-0.04025742,-0.8882151,0.4576608,-86.97724,-218.878,0,1.997971,[City]KievRed
-0.04900958,-0.8878937,0.4574308,-95.08755,-218.0438,0,2.09534,[City]KievRed
-0.05759148,-0.8915224,0.4493005,-102.3942,-229.8526,0,2.183709,[City]KievRed
-0.05718976,-0.8929279,0.4465525,-100.8473,-233.9802,0,2.277568,[City]KievRed
-0.05055456,-0.8895072,0.4541159,-94.20188,-223.3622,0,2.355691,[City]KievRed
-0.04926524,-0.8885682,0.4560916,-93.8567,-221.6973,0,2.449121,[City]KievRed
-0.0592097,-0.8915924,0.4489513,-105.7793,-233.4237,0,2.524611,[City]KievRed
-0.06094696,-0.8900423,0.4517855,-110.1798,-230.9148,0,2.605491,[City]KievRed
-0.05740454,-0.8890082,0.4542787,-107.9037,-228.8704,0,2.697682,[City]KievRed
-0.1199833,-0.8889179,0.4420736,-176.6871,-241.4498,0,2.778962,[Board]
-0.1686107,-0.8859824,0.4319788,-230.199,-251.7379,0,2.870322,[City]BucharestRed
-0.1717417,-0.8825487,0.4377356,-234.942,-244.9113,0,2.936162,[City]BucharestRed
-0.1685183,-0.8819454,0.4401976,-231.1915,-240.9186,0,3.037026,[City]BucharestRed
-0.1654743,-0.883022,0.439193,-228.2882,-243.0823,0,3.131356,[City]BucharestRed
-0.1673382,-0.8832786,0.4379691,-229.5014,-244.1102,0,3.200526,[City]BucharestRed
-0.1628862,-0.8806055,0.4449742,-224.7466,-234.4335,0,3.278403,[City]BucharestRed
-0.1701843,-0.8791792,0.4450633,-233.6705,-232.4951,0,3.370889,[City]BucharestRed
-0.1714149,-0.8812951,0.4403815,-235.2449,-238.7751,0,3.44966,[City]BucharestRed
-0.1708172,-0.8821457,0.4389082,-235.3359,-238.9589,0,3.532313,[City]BucharestRed
-0.1691308,-0.8780831,0.4476215,-234.6319,-224.6073,0,3.616174,[City]BucharestRed
-0.1718934,-0.8842933,0.4341405,-236.1722,-244.2582,0,3.691537,[City]BucharestRed
-0.1688981,-0.8854742,0.4329074,-232.949,-245.7022,0,3.782159,[City]BucharestRed
-0.1696213,-0.8881907,0.4270197,-233.3625,-254.13,0,3.877969,[City]BucharestRed
-0.173591,-0.8839123,0.4342409,-238.4749,-243.1744,0,3.988072,[City]BucharestRed
-0.1722689,-0.8817805,0.4390747,-236.7815,-235.4263,0,4.057212,[City]BucharestRed
-0.1349353,-0.8625679,0.4876157,-199.2941,-167.6261,0,4.126534,[City]BudapestYellow
-0.1379264,-0.8570596,0.4964123,-203.1591,-148.9256,0,4.21594,[City]BudapestYellow
-0.1343858,-0.8648879,0.4836419,-196.2356,-165.6265,0,4.295648,[City]BudapestYellow
