dirx,diry,dirz,bx,by,bz,timeStamp,object
0.8017091,-0.5929502,0.07531684,124.3234,211.2408,0,0,[Board]
0.8017222,-0.5930148,0.07466548,122.1553,208.8304,0,0.1500883,[Board]
0.8041444,-0.5897553,0.07443308,129.1098,206.8575,0,0.1953411,[Board]
0.8059455,-0.5870182,0.07655954,132.9327,207.8248,0,0.2267179,[Board]
0.8057059,-0.587514,0.07526701,129.0111,204.3098,0,0.2643509,[Board]
0.8068138,-0.5860985,0.07443076,138.2551,202.2452,0,0.3111563,[Board]
0.8071406,-0.5856432,0.07447212,137.9507,200.8588,0,0.3477974,[Board]
0.8064204,-0.5866868,0.07405876,133.5448,198.775,0,0.3828802,[Board]
0.8051282,-0.5884862,0.0738418,129.4237,198.9393,0,0.4018974,[CityCard]StockholmRed
0.8067738,-0.586388,0.07256048,138.2817,198.2589,0,0.4595804,[CityCard]StockholmRed
0.8075157,-0.5855228,0.07128411,141.7115,197.5316,0,0.4896069,[CityCard]StockholmRed
0.8088492,-0.5836363,0.07163488,149.703,200.0273,0,0.5175228,[CityCard]StockholmRed
0.8083628,-0.5842544,0.07208519,147.6398,201.4961,0,0.5434713,[Board]
0.8069508,-0.5863057,0.07124584,141.0265,199.3489,0,0.5777931,[Board]
0.8061839,-0.5875039,0.07004695,137.539,196.831,0,0.6026211,[Board]
0.8061153,-0.5874458,0.071312,139.5656,197.395,0,0.6301832,[Board]
0.8093771,-0.5829668,0.0711224,160.3079,194.9757,0,0.6606474,[Board]
0.8104972,-0.5814826,0.07051342,169.1866,192.3701,0,0.7128391,[Board]
0.8155282,-0.5750405,0.06513124,197.3483,177.7565,0,0.7329502,[CityCard]AthensYellow
0.815207,-0.5762513,0.05806821,191.0331,159.4912,0,0.756876,[CityCard]AthensYellow
0.8158081,-0.5761071,0.05057298,191.2105,138.718,0,0.7935848,[CityCard]AthensYellow
0.8150741,-0.5771456,0.05056816,188.2076,134.1807,0,0.8279533,[CityCard]AthensYellow
0.8142944,-0.5782773,0.05019825,182.9731,129.9902,0,0.8648109,[CityCard]AthensYellow
0.8165565,-0.5750107,0.05097222,195.5191,127.4309,0,0.9021263,[CityCard]AthensYellow
0.8200219,-0.5700347,0.05122869,212.6235,121.9139,0,0.9240408,[Board]
0.8215156,-0.5676155,0.05408137,220.8206,122.1316,0,0.9576998,[Board]
0.8280724,-0.5584484,0.04930948,255.7228,109.8318,0,0.9891577,[Board]
0.8298028,-0.5569173,0.0356431,260.0846,85.00579,0,1.050061,[CityCard]GenevaYellow
0.8301145,-0.5569176,0.02743512,257.6272,65.48172,0,1.097808,[CityCard]GenevaYellow
0.8281414,-0.5600008,0.02410113,247.3038,58.68921,0,1.122321,[CityCard]GenevaYellow
0.8268565,-0.5618756,0.0245772,243.1472,58.68264,0,1.135509,[CityCard]GenevaYellow
0.8258009,-0.563436,0.02434492,237.6685,55.87123,0,1.163507,[CityCard]GenevaYellow
0.8256151,-0.5637937,0.02227962,235.3388,51.03979,0,1.222551,[CityCard]GenevaYellow
0.8254975,-0.5638459,0.02513063,233.264,55.47046,0,1.237341,[CityCard]GenevaYellow
0.8266448,-0.5620819,0.02687353,240.8414,57.48291,0,1.26154,[CityCard]GenevaYellow
0.8275223,-0.5606906,0.02885651,246.9374,61.78691,0,1.288513,[Board]
0.8256575,-0.5633652,0.03015375,236.7347,64.54034,0,1.318158,[Board]
0.8229956,-0.5671535,0.03186124,221.493,69.13323,0,1.350991,[Board]
0.8232088,-0.5665656,0.03647738,222.5912,80.68227,0,1.510658,[Board]
0.8157473,-0.5764062,0.04808628,176.7489,105.1271,0,1.554776,[CityCard]MadridYellow
0.8188722,-0.5725545,0.04036831,194.2095,89.44315,0,1.660914,[CityCard]MadridYellow
0.8170913,-0.5751928,0.03892195,184.3099,85.49577,0,1.735074,[Board]
0.8180145,-0.5736155,0.04263365,190.4,93.60815,0,1.890248,[Board]
0.817759,-0.5737307,0.04585963,188.2227,101.2971,0,1.925875,[EventCard]Resource Planning
0.8188117,-0.5721478,0.04684221,192.5386,104.7578,0,2.021733,[EventCard]Resource Planning
0.8181945,-0.5729958,0.04725944,188.3911,105.7642,0,2.083825,[Board]
0.8173845,-0.5740346,0.04864907,183.2162,108.3247,0,2.118588,[Board]
0.818617,-0.5723166,0.04816496,190.5971,107.7862,0,2.208858,[Board]
0.8203467,-0.5698429,0.04806655,200.7449,108.7991,0,2.240882,[CityCard]GlasgowBlue
0.8192878,-0.5713014,0.04880678,194.7156,111.3974,0,2.281177,[CityCard]GlasgowBlue
0.8200044,-0.5700354,0.05150139,200.5749,117.2106,0,2.321398,[CityCard]GlasgowBlue
0.8208838,-0.5686255,0.05305486,206.6431,120.6523,0,2.356488,[CityCard]GlasgowBlue
0.8206276,-0.5688782,0.05429434,205.6161,122.7786,0,2.385124,[CityCard]GlasgowBlue
0.8201242,-0.5695985,0.05434816,202.4251,122.9792,0,2.40947,[Board]
0.8193143,-0.5708613,0.0533052,197.1711,120.5932,0,2.436794,[Board]
0.817966,-0.5728495,0.05267804,189.259,118.8333,0,2.457794,[Board]
0.8186386,-0.5719387,0.05212408,193.2258,117.5,0,2.492797,[Board]
0.818717,-0.5719321,0.05095123,193.7184,114.9392,0,2.548539,[Board]
0.819007,-0.5716628,0.04928534,195.0201,111.9032,0,2.579797,[Board]
0.8192412,-0.5713016,0.04958075,196.4819,112.2591,0,2.626624,[Board]
0.8194518,-0.5709932,0.04965251,197.8611,112.6742,0,2.642628,[Board]
0.8190113,-0.5715495,0.05051219,195.2321,114.0135,0,2.661472,[Board]
0.819146,-0.5712937,0.05121886,195.8792,115.0752,0,2.686309,[Board]
0.8186306,-0.5720798,0.05068105,192.345,114.2754,0,2.716032,[Board]
0.8182436,-0.5728914,0.04767417,189.4387,109.5661,0,2.799352,[Board]
0.8174401,-0.5742804,0.04465007,183.4638,106.8767,0,2.830001,[Board]
0.8216233,-0.5684456,0.04248136,210.5162,105.7178,0,2.872519,[Board]
0.8230317,-0.567464,0.02456426,221.4389,73.9401,0,2.888907,[Board]
0.8243308,-0.5655634,0.02483171,230.4996,73.65517,0,2.935431,[Board]
0.8251236,-0.5644025,0.02491462,235.2209,74.16627,0,2.963962,[Board]
0.8230119,-0.5674575,0.02536285,220.2521,75.11137,0,2.992095,[Board]
0.8214572,-0.5696146,0.02733564,206.916,77.68272,0,3.015639,[Board]
0.8224308,-0.5679873,0.03159046,209.2852,85.5051,0,3.037335,[Board]
0.8229421,-0.5673058,0.03050273,210.7988,84.37867,0,3.080596,[Board]
0.8234352,-0.5667146,0.02809023,216.1101,80.06535,0,3.109057,[Board]
0.825404,-0.5639539,0.02577138,228.5578,77.39617,0,3.134101,[Board]
0.8290854,-0.55858,0.02461171,250.5519,77.99722,0,3.178292,[Board]
0.8308164,-0.5561686,0.02050662,263.2531,71.84727,0,3.201524,[Board]
0.8325936,-0.5537263,0.0132339,279.0947,62.00847,0,3.251391,[Board]
0.8339099,-0.551721,0.01407605,289.3745,66.78528,0,3.265851,[Board]
0.8338284,-0.5517617,0.01700586,288.0979,75.21974,0,3.293571,[Board]
0.833619,-0.5521178,0.0156585,286.0279,77.19909,0,3.345895,[Board]
0.8341574,-0.5512824,0.0164023,291.0566,82.16357,0,3.376174,[Board]
0.8326176,-0.553538,0.01853561,277.3498,88.06084,0,3.402644,[Board]
0.8290124,-0.5588405,0.02087337,256.8501,97.91097,0,3.45497,[Board]
0.8285777,-0.5593187,0.02493065,253.8116,109.2852,0,3.490497,[Board]
0.8290481,-0.558345,0.030496,258.0439,125.201,0,3.534226,[Board]
0.829496,-0.5573119,0.03660202,260.6734,140.3919,0,3.548299,[Board]
0.8274552,-0.5596957,0.0453729,247.6005,160.0314,0,3.569606,[Board]
