dirx,diry,dirz,bx,by,bz,timeStamp,object
0.6807057,-0.7058844,-0.195875,-98.07877,-31.09968,0,0,[Board]
0.6790465,-0.7027411,-0.212252,-96.20808,-52.41367,0,0.2223587,[Board]
0.6826007,-0.7013785,-0.2052426,-88.41656,-42.70245,0,0.2651024,[Board]
0.6866358,-0.6938881,-0.2169117,-71.63979,-65.96497,0,0.3331051,[City]WarsawRed
0.6855059,-0.6962508,-0.2128767,-73.84702,-60.06631,0,0.3703947,[Board]
0.6866476,-0.6971879,-0.2060197,-69.75494,-51.32441,0,0.4281187,[Board]
0.6818539,-0.7015694,-0.2070642,-79.14655,-59.81625,0,0.4784126,[Board]
0.6826561,-0.6976715,-0.2173363,-68.15977,-85.28545,0,0.5329504,[EventCard]Mobile Hospital
0.6801881,-0.6977363,-0.2247404,-68.23018,-102.5008,0,0.5738678,[EventCard]Mobile Hospital
0.6824615,-0.6952865,-0.2254396,-56.85188,-116.9105,0,0.6304388,[EventCard]Mobile Hospital
0.6107948,-0.7602446,-0.2212639,-228.9377,-93.76506,0,0.6878023,[EventCard]Mobile Hospital
0.5665913,-0.8005299,-0.1952593,-323.4433,-52.90874,0,0.7361221,[Board]
0.5697628,-0.7979972,-0.1963945,-314.4184,-64.18385,0,0.7909355,[Board]
0.5924344,-0.7877767,-0.16861,-272.3272,-40.96393,0,0.8547325,[City]RomeYellow
0.5843873,-0.7970729,-0.1522051,-285.5647,-27.72283,0,0.9209433,[City]RomeYellow
0.5839049,-0.8014283,-0.1294902,-282.0886,-0.2788101,0,0.9640665,[City]RomeYellow
0.5925542,-0.7971705,-0.1157527,-262.8679,13.18376,0,1.022858,[Board]
0.5797549,-0.8070335,-0.112166,-290.4951,15.54387,0,1.068899,[City]RomeYellow
0.578173,-0.8042108,-0.1376988,-284.2878,-17.59602,0,1.119697,[City]RomeYellow
0.5728017,-0.8087744,-0.1333499,-293.1494,-17.74274,0,1.193402,[City]RomeYellow
0.5701938,-0.8121781,-0.1234741,-293.8722,-11.16167,0,1.259235,[City]RomeYellow
0.5770191,-0.8081762,-0.1178994,-278.8596,-11.67949,0,1.314289,[City]RomeYellow
0.5763967,-0.8072563,-0.1269018,-276.1996,-27.52145,0,1.359558,[City]RomeYellow
0.5787071,-0.8061278,-0.1235157,-271.2567,-28.87046,0,1.415004,[Board]
0.5786443,-0.8069835,-0.1181029,-270.2903,-27.10168,0,1.468074,[Board]
