dirx,diry,dirz,bx,by,bz,timeStamp,object
0.7128128,-0.6971987,-0.07623607,-199.5356,53.29809,0,0,[City]GenevaYellow
0.7113434,-0.6977428,-0.08453105,-204.522,37.9424,0,0.2123089,[City]GenevaYellow
0.7061903,-0.7021303,-0.09115046,-221.0122,23.80189,0,0.2535324,[City]GenevaYellow
0.707892,-0.7014028,-0.0832043,-216.4747,35.80755,0,0.3152342,[City]GenevaYellow
0.7022989,-0.7078381,-0.07577171,-233.1713,52.83504,0,0.4653511,[City]GenevaYellow
0.7073625,-0.7021582,-0.08131439,-214.675,49.28148,0,0.5334311,[City]GenevaYellow
0.70535,-0.7036985,-0.08538032,-218.1973,43.64113,0,0.619729,[City]GenevaYellow
0.7093009,-0.6991073,-0.0902286,-202.3503,36.42395,0,0.6840296,[City]GenevaYellow
0.7011953,-0.7064977,-0.09584434,-226.9331,29.4751,0,0.7569246,[City]GenevaYellow
0.6955372,-0.7119774,-0.09652033,-245.4637,29.18334,0,0.8187742,[City]GenevaYellow
0.6949965,-0.7141125,-0.0838045,-250.6577,47.49253,0,0.8757267,[Board]
0.7001346,-0.7097623,-0.0777754,-241.5602,52.89016,0,0.9323387,[City]GenevaYellow
0.6943579,-0.7160636,-0.07155452,-260.0322,57.69177,0,0.9980974,[Board]
0.6490682,-0.7558255,-0.08624505,-374.8623,37.7049,0,1.054113,[Board]
0.5888326,-0.8030416,-0.09165309,-501.9791,31.06635,0,1.110631,[Board]
0.5870769,-0.8048565,-0.08687165,-507.4569,33.40605,0,1.163464,[Board]
0.59391,-0.8009891,-0.07541505,-495.2838,45.3362,0,1.217135,[Board]
0.5867479,-0.8072292,-0.06409317,-513.343,53.46478,0,1.286386,[Board]
0.5829665,-0.8098744,-0.06521858,-523.0145,42.93586,0,1.333407,[Board]
0.5808047,-0.811698,-0.06174362,-527.0845,34.31441,0,1.382995,[Board]
0.6169057,-0.785109,-0.05505588,-461.9367,30.17214,0,1.438823,[Board]
0.61699,-0.7843487,-0.0641915,-458.055,14.72595,0,1.496166,[Board]
0.6329585,-0.7714709,-0.06477696,-419.6858,8.733046,0,1.549253,[Board]
0.6472016,-0.7602208,-0.05651955,-383.6737,13.5863,0,1.613809,[Board]
0.6398314,-0.7663414,-0.05776241,-396.1671,9.356641,0,1.67244,[Board]
0.6268145,-0.7780244,-0.04220756,-422.251,27.55968,0,1.727245,[Board]
