dirx,diry,dirz,bx,by,bz,timeStamp,object
0.5856143,-0.783312,-0.2085145,-173.1759,-24.67353,0,0,[Board]
0.5831864,-0.7812034,-0.2227436,-175.1754,-44.09427,0,0.2752151,[City]ViennaYellow
0.5860532,-0.7806727,-0.2170063,-171.7155,-36.18358,0,0.3278904,[City]PragueBlue
0.5919818,-0.777357,-0.2127759,-161.081,-32.36523,0,0.4312115,[City]PragueBlue
0.5849999,-0.7821551,-0.2144959,-172.3224,-33.0103,0,0.4754982,[City]PragueBlue
0.5844954,-0.7829974,-0.2127915,-172.1515,-32.1824,0,0.5682697,[City]PragueBlue
0.5771274,-0.7907102,-0.2042093,-189.4456,-19.21656,0,0.6574783,[Board]
0.5827211,-0.7858115,-0.2072108,-174.2933,-25.34505,0,0.6957836,[CityCard]HelsinkiRed
0.5671144,-0.8070635,-0.164407,-213.0298,39.73062,0,0.7724018,[City]GenevaYellow
0.4874114,-0.8443888,-0.2223458,-341.2245,-21.02116,0,0.8562336,[City]RomeYellow
0.5675386,-0.7989703,-0.1988629,-199.202,-6.751102,0,0.9425144,[Board]
0.5684704,-0.7997183,-0.1931111,-194.3784,-0.7046201,0,1.029644,[Board]
0.5649199,-0.8024383,-0.1922454,-199.9022,-1.358092,0,1.108389,[CityCard]ViennaYellow
0.5600895,-0.8062711,-0.1903327,-208.6533,-1.30795,0,1.177515,[CityCard]ViennaYellow
0.5571198,-0.8081515,-0.1910724,-212.3396,-5.26404,0,1.252892,[Board]
0.5533715,-0.8098552,-0.1947164,-218.3631,-13.15419,0,1.332617,[Board]
0.5694537,-0.8000169,-0.1889321,-189.3749,-10.89709,0,1.399422,[Board]
0.5607747,-0.8084306,-0.1788065,-210.8912,4.707855,0,1.488792,[Board]
0.5279299,-0.8291132,-0.184014,-272.4231,3.672056,0,1.560993,[City]RomeYellow
0.5164977,-0.8352712,-0.1885528,-291.1586,-0.8535572,0,1.631981,[City]RomeYellow
0.5128323,-0.8365757,-0.1927282,-299.0507,-5.082619,0,1.710052,[City]RomeYellow
0.5108392,-0.8387682,-0.188444,-303.5885,1.833514,0,1.785341,[City]RomeYellow
0.5148426,-0.8365139,-0.1875675,-296.2595,2.51079,0,1.853722,[City]RomeYellow
0.5154788,-0.836691,-0.1850127,-296.1074,5.957242,0,1.942543,[City]RomeYellow
0.5187555,-0.8342576,-0.186834,-290.423,2.790634,0,2.017105,[City]RomeYellow
0.5116078,-0.8371767,-0.1933718,-301.7452,-6.012638,0,2.096451,[City]RomeYellow
0.5099958,-0.8372911,-0.1970992,-304.5829,-11.90063,0,2.165926,[City]RomeYellow
0.5093199,-0.8391694,-0.1907562,-307.5135,-3.407318,0,2.236507,[City]RomeYellow
0.5164216,-0.8353351,-0.1884779,-295.2433,-1.445972,0,2.315525,[City]RomeYellow
0.5147217,-0.8368942,-0.1861982,-299.1153,3.229436,0,2.404736,[City]RomeYellow
0.5193745,-0.8331003,-0.1902473,-289.2718,-2.822932,0,2.484575,[City]RomeYellow
0.632999,-0.7582569,-0.1560726,-66.91486,21.39185,0,2.568089,[City]HamburgBlue
0.6310015,-0.7599551,-0.1559019,-73.06621,22.7895,0,2.656225,[CityCard]GlasgowBlue
0.6330978,-0.7581791,-0.1560501,-67.4323,21.18398,0,2.741026,[CityCard]GlasgowBlue
0.6297166,-0.7600043,-0.1607805,-74.60676,13.95784,0,2.813536,[City]BerlinBlue
0.6250529,-0.7638662,-0.1606777,-86.04698,15.37157,0,2.892714,[City]BerlinBlue
0.6274728,-0.7611565,-0.1640695,-79.33468,10.60506,0,2.966356,[City]BerlinBlue
0.6296144,-0.7605282,-0.1586902,-75.90167,18.341,0,3.035988,[City]BerlinBlue
0.6290221,-0.7609265,-0.159129,-77.7299,18.20488,0,3.113913,[City]BerlinBlue
0.6277855,-0.7618334,-0.1596721,-79.66362,17.93074,0,3.182106,[City]BerlinBlue
0.62688,-0.763214,-0.1566074,-82.69377,22.72832,0,3.247423,[City]BerlinBlue
0.6254541,-0.7626386,-0.1648927,-84.11109,9.904933,0,3.331915,[City]BerlinBlue
0.6266655,-0.7625686,-0.1605602,-81.37643,15.63691,0,3.41341,[City]BerlinBlue
0.7314629,-0.6762971,-0.0870878,191.9052,102.4427,0,3.496359,[Board]
0.7291705,-0.6788565,-0.0863952,183.9037,104.2058,0,3.587988,[Board]
0.7233336,-0.6847377,-0.0890098,165.22,101.0262,0,3.672503,[Board]
0.7246757,-0.6837965,-0.08524987,169.5572,106.7134,0,3.759911,[Board]
0.7214805,-0.6857997,-0.09562828,160.3448,90.75163,0,3.833244,[Board]
0.7260282,-0.681956,-0.08842552,173.8899,100.4876,0,3.914286,[Board]
0.7236071,-0.6840397,-0.09210084,167.0746,94.62878,0,3.985168,[Board]
0.7281369,-0.6795003,-0.08997787,181.677,95.9817,0,4.071877,[Board]
0.7257272,-0.6824918,-0.08674669,172.5996,101.3975,0,4.15848,[Board]
0.7245709,-0.6828484,-0.09335449,170.4054,91.31094,0,4.239952,[Board]
0.6776358,-0.7210484,-0.1445645,42.39082,24.40226,0,4.319202,[Board]
0.6602938,-0.7366564,-0.1461147,-3.617853,26.80989,0,4.404539,[City]CopenhagenRed
