dirx,diry,dirz,bx,by,bz,timeStamp,object
0.7102473,-0.70081,-0.06643938,-141.8263,-14.2863,0,0,[City]PragueBlue
0.7096829,-0.7012341,-0.06797738,-144.3528,-15.17575,0,0.181489,[City]PragueBlue
0.7106022,-0.7003086,-0.06791476,-142.6509,-14.63205,0,0.2178802,[City]PragueBlue
0.7101457,-0.7004962,-0.07069767,-144.7456,-21.70855,0,0.2707329,[City]PragueBlue
0.7044089,-0.7062366,-0.07097872,-161.0979,-24.38128,0,0.3374567,[City]PragueBlue
0.7028738,-0.7082698,-0.06574415,-166.4931,-23.1979,0,0.4559765,[City]PragueBlue
0.7044709,-0.7055057,-0.07734662,-159.1416,-48.5942,0,0.4840546,[City]ViennaYellow
0.7045426,-0.7066146,-0.06569219,-161.1515,-41.9595,0,0.5288067,[EventCard]Call to Mobilize
0.7048229,-0.70609,-0.06827544,-159.3754,-57.96519,0,0.5943718,[EventCard]Call to Mobilize
0.714462,-0.6971694,-0.0591527,-117.8692,-50.84544,0,0.6529627,[EventCard]Call to Mobilize
0.6574507,-0.7534681,-0.006666079,-273.5771,17.94312,0,0.7155876,[City]RomeYellow
0.6598468,-0.7511649,-0.01879969,-262.6179,0.006796327,0,0.8110123,[Board]
0.7396878,-0.6720667,0.03447307,-36.45905,70.87554,0,0.849061,[Board]
0.7380755,-0.6731824,0.04549691,-41.06872,81.9185,0,0.8972549,[CityCard]MadridYellow
0.7200124,-0.6926111,0.04326614,-96.66271,71.49966,0,0.9580927,[CityCard]MadridYellow
0.7206038,-0.6924502,0.03525545,-94.92152,53.26803,0,1.022419,[CityCard]MadridYellow
0.722811,-0.6907551,0.02004079,-89.17227,24.33029,0,1.087419,[City]BerlinBlue
0.7202909,-0.6932291,0.02478757,-95.4514,28.65983,0,1.183097,[City]BerlinBlue
0.7232307,-0.6902434,0.0223926,-85.51635,23.38837,0,1.217275,[City]BerlinBlue
0.7226995,-0.6904299,0.03181237,-85.8888,32.34156,0,1.253919,[CityCard]ViennaYellow
0.7043797,-0.7088714,-0.03674879,-141.9691,-80.65717,0,1.312924,[CityCard]ViennaYellow
0.5847513,-0.7620054,-0.2782332,-368.1065,-398.8061,0,1.378026,[Board]
0.5784438,-0.7615901,-0.2922043,-376.7882,-420.501,0,1.430022,[Board]
0.6059981,-0.7594067,-0.2367864,-336.5091,-346.4135,0,1.48202,[Board]
0.6306058,-0.7515694,-0.1935968,-296.1652,-294.3647,0,1.562818,[Board]
0.6392063,-0.7463055,-0.1855894,-279.3707,-287.3278,0,1.608117,[Board]
0.6314322,-0.7516549,-0.1905473,-297.1686,-294.6238,0,1.664542,[Board]
0.626467,-0.7545207,-0.1955446,-308.4905,-301.4215,0,1.72948,[Board]
0.6307278,-0.75042,-0.1976164,-299.4204,-305.1,0,1.787372,[Board]
0.6372644,-0.7499149,-0.1775434,-289.636,-277.4105,0,1.857404,[Board]
0.6332067,-0.7549164,-0.1707354,-300.4047,-264.4097,0,1.93085,[Board]
0.6384677,-0.7516785,-0.1653432,-290.1187,-256.2878,0,1.998754,[Board]
0.6383619,-0.7499665,-0.1733327,-289.0883,-265.6996,0,2.049098,[Board]
0.6347618,-0.751917,-0.17804,-297.0684,-271.2648,0,2.10328,[Board]
0.635699,-0.7521993,-0.1734443,-296.6039,-264.1899,0,2.158481,[Board]
0.725526,-0.6835303,0.07998969,-81.72646,80.32466,0,2.21824,[City]AmsterdamBlue
0.7235219,-0.6830395,0.09986485,-83.89004,112.2159,0,2.305326,[City]AmsterdamBlue
0.7183881,-0.6899188,0.08905367,-102.6665,96.48462,0,2.328551,[City]AmsterdamBlue
0.7131411,-0.6950966,0.09094213,-119.5434,100.9295,0,2.397334,[Board]
0.7159296,-0.6933891,0.0815861,-113.1511,87.28643,0,2.462905,[CityCard]GenevaYellow
0.7180399,-0.6920273,0.07427581,-106.6462,77.29778,0,2.509343,[CityCard]GenevaYellow
0.715283,-0.694699,0.07591723,-113.9076,79.76616,0,2.55906,[Board]
0.7146554,-0.6947246,0.08139638,-115.5581,87.3486,0,2.625688,[Board]
0.7153072,-0.6950164,0.07271788,-116.0896,74.85996,0,2.688472,[Board]
0.7143735,-0.6960166,0.07232846,-119.6243,73.25533,0,2.733308,[Board]
0.7112969,-0.6998141,0.06570271,-129.1443,61.79876,0,2.779796,[Board]
0.5953693,-0.7403014,-0.3122328,-340.2241,-452.431,0,2.824449,[Board]
