dirx,diry,dirz,bx,by,bz,timeStamp,object
0.5516441,-0.8155584,-0.1747948,-80.80836,-32.65102,0,0,[Board]
0.5348251,-0.8270239,-0.1731867,-95.02973,-31.93061,0,0.2482491,[Board]
0.5277476,-0.8303151,-0.179051,-98.65899,-45.47939,0,0.2842665,[Board]
0.5323136,-0.8279003,-0.1767011,-90.19434,-45.39635,0,0.3008842,[Board]
0.5326148,-0.8281177,-0.1747641,-89.11155,-44.26984,0,0.3224239,[Board]
0.5311451,-0.8308958,-0.1658224,-91.17518,-36.52322,0,0.3543749,[Board]
0.5294407,-0.8326293,-0.1625451,-93.32977,-35.63465,0,0.3688602,[Board]
0.5281123,-0.8337168,-0.161288,-95.06609,-36.281,0,0.3741732,[Board]
0.5267565,-0.834684,-0.160718,-97.0529,-37.1514,0,0.3905258,[Board]
0.5294724,-0.8329728,-0.1606712,-93.21738,-37.88893,0,0.4040298,[Board]
0.5279656,-0.8340055,-0.1602721,-94.99091,-39.03613,0,0.4199791,[Board]
0.5276943,-0.8345694,-0.1582171,-94.52749,-38.77363,0,0.4329939,[Board]
0.5278741,-0.8345489,-0.1577247,-92.50328,-40.31788,0,0.4423885,[CityCard]ParisBlue
0.5286639,-0.8342001,-0.1569227,-89.76266,-41.64736,0,0.4584312,[CityCard]ParisBlue
0.5295067,-0.8337274,-0.1565924,-87.0423,-43.38382,0,0.4713736,[CityCard]ParisBlue
0.5298775,-0.8335184,-0.1564509,-86.2468,-45.52639,0,0.4846468,[CityCard]ParisBlue
0.5306687,-0.8329222,-0.1569438,-85.57961,-46.52875,0,0.4985504,[CityCard]ParisBlue
0.5291028,-0.8337911,-0.1576157,-87.84261,-49.43555,0,0.5128479,[CityCard]ParisBlue
0.528954,-0.8352296,-0.15033,-88.63047,-43.12555,0,0.5259666,[CityCard]ParisBlue
0.5278832,-0.8361673,-0.1488742,-89.11993,-43.31451,0,0.5402336,[CityCard]ParisBlue
0.5275174,-0.8367335,-0.1469781,-88.4128,-43.02902,0,0.5538664,[CityCard]ParisBlue
