dirx,diry,dirz,bx,by,bz,timeStamp,object
-0.01753813,-0.7954765,0.6057306,-78.56832,41.10203,0,0,[Board]
-0.005415702,-0.8139346,0.5809312,-64.47325,-6.947183,0,0.2136345,[City]HamburgBlue
-0.004973938,-0.8105762,0.585612,-64.58932,4.309007,0,0.2476578,[City]HamburgBlue
-0.003407226,-0.8142084,0.5805628,-59.79604,-4.261472,0,0.3304453,[City]HamburgBlue
-0.001446775,-0.821079,0.5708127,-53.28776,-25.13368,0,0.3913164,[City]HamburgBlue
-0.000336341,-0.8218089,0.569763,-50.99932,-26.99305,0,0.4585676,[City]HamburgBlue
-0.008437682,-0.820145,0.5720934,-59.64484,-22.19577,0,0.4973793,[City]HamburgBlue
-0.01085244,-0.8191887,0.5734215,-59.59726,-18.86986,0,0.5396767,[CityCard]AthensYellow
-0.02630129,-0.8111354,0.5842667,-79.11677,3.828519,0,0.5916414,[CityCard]AthensYellow
-0.01842957,-0.8130429,0.581912,-66.44106,1.620688,0,0.7137804,[CityCard]AthensYellow
-0.005447364,-0.8149959,0.5794411,-50.10743,-4.160032,0,0.7918034,[City]HamburgBlue
-0.002661329,-0.814209,0.5805658,-46.68492,0.3635511,0,0.8561344,[City]HamburgBlue
-0.01232288,-0.8056715,0.5922343,-59.65916,25.74355,0,0.8873158,[City]HamburgBlue
-0.02051067,-0.8007165,0.5986922,-71.372,44.35584,0,0.9692125,[CityCard]LondonBlue
-0.02001324,-0.8115283,0.5839702,-70.09315,16.67906,0,1.037468,[CityCard]LondonBlue
-0.013225,-0.8193706,0.5731117,-60.88826,-4.432239,0,1.109399,[CityCard]LondonBlue
-0.01084525,-0.82337,0.5674013,-56.66322,-17.31325,0,1.152432,[City]HamburgBlue
-0.01247878,-0.8257213,0.5639403,-57.53547,-26.55257,0,1.217866,[City]HamburgBlue
-0.01413259,-0.8270517,0.5619482,-58.81995,-31.91416,0,1.265014,[City]HamburgBlue
-0.01845147,-0.8282573,0.560044,-63.72924,-37.36008,0,1.318674,[CityCard]AmsterdamBlue
0.00143454,-0.8854995,0.4646382,-39.34641,-189.9847,0,1.376601,[City]MinskRed
0.003123792,-0.8863834,0.4629413,-36.38232,-193.2867,0,1.432091,[City]MinskRed
-0.007217834,-0.8729076,0.4878322,-47.67076,-156.4669,0,1.478307,[CityCard]AmsterdamBlue
-0.008097974,-0.8725587,0.4884421,-46.61588,-155.9264,0,1.582883,[Board]
-0.01216632,-0.8590049,0.5118229,-50.05204,-119.9915,0,1.651381,[City]WarsawRed
-0.01216455,-0.8606887,0.5089862,-48.70693,-126.4875,0,1.703059,[City]WarsawRed
-0.01101502,-0.8644503,0.5025975,-46.72895,-140.6104,0,1.752949,[City]WarsawRed
-0.01034437,-0.8640782,0.5032513,-45.9636,-140.1885,0,1.802061,[City]WarsawRed
-0.01498195,-0.8644829,0.5024388,-50.55031,-142.7405,0,1.882278,[Board]
-0.002987127,-0.8913126,0.4533794,-37.36831,-213.1718,0,1.947714,[City]MinskRed
-0.003716571,-0.8903211,0.4553182,-39.22166,-210.4875,0,1.995064,[City]MinskRed
-0.00344912,-0.8896284,0.4566721,-39.89438,-208.5309,0,2.040805,[City]MinskRed
-0.01252042,-0.8927124,0.4504529,-51.64638,-218.0802,0,2.086055,[City]KievRed
-0.05717513,-0.8954205,0.4415349,-101.343,-228.8309,0,2.136736,[City]KievRed
-0.05214756,-0.9000247,0.4327081,-96.08805,-242.3611,0,2.187914,[City]KievRed
-0.05066575,-0.8997723,0.4334083,-94.33325,-243.4345,0,2.251568,[City]KievRed
-0.04768324,-0.9015198,0.4301028,-90.99662,-249.9834,0,2.308271,[City]KievRed
-0.05435331,-0.8996513,0.4332127,-97.72887,-245.3113,0,2.372081,[City]KievRed
-0.05700014,-0.8991442,0.4339249,-101.9704,-243.6911,0,2.425781,[City]KievRed
-0.06137339,-0.8989272,0.4337778,-108.8571,-244.552,0,2.495051,[City]KievRed
-0.06461847,-0.8980023,0.4352199,-114.0824,-243.2508,0,2.544225,[City]KievRed
-0.05060646,-0.8977991,0.4374882,-99.00652,-240.8499,0,2.59707,[City]KievRed
-0.04500832,-0.8982906,0.4370906,-92.64961,-242.0726,0,2.663665,[City]KievRed
-0.04528952,-0.8940949,0.4455817,-93.90968,-229.0895,0,2.722178,[City]KievRed
-0.04558282,-0.8929,0.4479416,-94.30202,-225.5766,0,2.773979,[City]KievRed
-0.04536832,-0.8940551,0.4456535,-93.51302,-228.1326,0,2.821406,[City]KievRed
-0.04871008,-0.8963341,0.4406956,-97.0601,-235.9738,0,2.887175,[City]KievRed
-0.04916538,-0.8972609,0.4387547,-96.2876,-238.13,0,2.992435,[City]KievRed
-0.04803848,-0.896466,0.440501,-93.38992,-235.2056,0,3.009092,[City]KievRed
-0.0428933,-0.8967809,0.4403909,-84.77689,-235.2473,0,3.10998,[City]KievRed
-0.03896897,-0.8955431,0.4432651,-78.94377,-232.3379,0,3.15608,[City]KievRed
0.01949411,-0.8807744,0.4731347,-11.72884,-191.2884,0,3.220857,[City]MinskRed
0.03141777,-0.8796653,0.4745545,6.851221,-187.4642,0,3.276648,[City]MinskRed
0.01192305,-0.88306,0.4691086,-16.06483,-195.8716,0,3.351504,[City]MinskRed
-0.00216969,-0.8824266,0.4704451,-32.89594,-194.5054,0,3.407466,[City]MinskRed
-0.0008501489,-0.8829089,0.4695435,-31.62713,-196.4708,0,3.493921,[City]MinskRed
0.006591926,-0.878935,0.476896,-22.59972,-185.6952,0,3.560244,[City]MinskRed
0.00875963,-0.878326,0.4779818,-19.32264,-183.5552,0,3.635158,[City]MinskRed
0.00382877,-0.878911,0.4769704,-24.15304,-183.9052,0,3.686529,[City]MinskRed
0.004157508,-0.8817534,0.4716924,-24.16181,-192.3536,0,3.745493,[City]MinskRed
0.002480211,-0.8812761,0.4725953,-25.79262,-191.5905,0,3.795617,[City]MinskRed
0.007074508,-0.8799569,0.4750008,-20.58442,-188.6246,0,3.82429,[City]MinskRed
0.003267653,-0.8807016,0.4736603,-23.63905,-189.9551,0,3.879779,[City]MinskRed
0.005498341,-0.8804026,0.4741952,-18.72226,-188.4379,0,3.943677,[City]MinskRed
0.0105848,-0.8801703,0.47454,-11.08346,-187.8753,0,4.004745,[City]MinskRed
0.007427822,-0.8790998,0.4765799,-11.814,-185.373,0,4.060631,[City]MinskRed
0.01161351,-0.879537,0.4756887,-4.869067,-186.3506,0,4.113862,[City]MinskRed
-0.001277434,-0.8799526,0.4750598,-17.7156,-187.0479,0,4.163013,[City]MinskRed
-0.03122075,-0.8458715,0.5324722,-53.7988,-97.59203,0,4.214025,[City]WarsawRed
-0.04402963,-0.845418,0.5322873,-70.43561,-97.05376,0,4.296725,[City]WarsawRed
-0.03799486,-0.8452165,0.5330717,-64.64601,-96.73004,0,4.347868,[City]WarsawRed
-0.0380517,-0.8479746,0.5286693,-65.40897,-104.284,0,4.392111,[City]WarsawRed
-0.03779643,-0.8500203,0.5253921,-64.78296,-109.7174,0,4.45191,[City]WarsawRed
-0.03654136,-0.846747,0.5307393,-62.96801,-99.9529,0,4.511014,[City]WarsawRed
-0.03472786,-0.8436474,0.5357732,-60.75492,-90.55325,0,4.559392,[City]WarsawRed
-0.03597088,-0.847949,0.5288559,-62.07745,-101.6897,0,4.611392,[City]WarsawRed
-0.03782031,-0.8451484,0.533192,-64.76321,-92.69462,0,4.671174,[City]WarsawRed
-0.03643705,-0.8469324,0.5304507,-63.37387,-98.21825,0,4.722106,[City]WarsawRed
-0.0370146,-0.8472753,0.5298627,-64.27075,-99.13211,0,4.797887,[City]WarsawRed
-0.03552225,-0.8464766,0.5312396,-62.42756,-96.86043,0,4.854566,[City]WarsawRed
-0.04062627,-0.8462403,0.5312503,-68.31907,-96.2462,0,4.901812,[City]WarsawRed
-0.03544722,-0.8455498,0.5327186,-62.6413,-93.59323,0,4.9584,[City]WarsawRed
-0.06171507,-0.8298294,0.5545939,-96.61237,-53.49376,0,5.020184,[Board]
-0.1297722,-0.8011702,0.5841965,-188.8302,8.441844,0,5.065829,[City]GenevaYellow
-0.1372942,-0.8001198,0.5839167,-202.3193,11.18712,0,5.140256,[City]GenevaYellow
-0.1296667,-0.8006754,0.5848979,-194.4384,11.74767,0,5.198724,[City]GenevaYellow
-0.1230892,-0.8051064,0.5802178,-186.0912,2.476424,0,5.246945,[Board]
-0.11797,-0.8112227,0.5727136,-177.6122,-12.88671,0,5.292576,[Board]
-0.1084198,-0.816399,0.5672195,-164.7188,-24.85223,0,5.350438,[City]PragueBlue
-0.1114169,-0.8121935,0.57265,-166.9733,-14.5834,0,5.404642,[City]PragueBlue
-0.1074834,-0.8122482,0.5733237,-158.6632,-13.04973,0,5.528341,[City]PragueBlue
-0.1066129,-0.8216677,0.5599071,-154.9323,-41.50752,0,5.606125,[Board]
-0.1066211,-0.8291277,0.5487979,-150.2267,-65.86355,0,5.665149,[Board]
-0.1082999,-0.8193845,0.5629211,-152.5291,-38.65,0,5.714355,[Board]
-0.1172102,-0.8087801,0.5763129,-163.1264,-9.762571,0,5.755517,[City]PragueBlue
