timeStamp,leftEyeDirection.x,leftEyeDirection.y,leftEyeDirection.z,rightEyeDirection.x,rightEyeDirection.y,rightEyeDirection.z,centerEyePosition.x,centerEyePosition.y,centerEyePosition.z,centerEyeDirection.x,centerEyeDirection.y,centerEyeDirection.z,boardHitPosition.x,boardHitPosition.y,boardHitPosition.z,relativeBoardHitPosition.x,relativeBoardHitPosition.y,worldPosition.x,worldPosition.y,worldPosition.z,headPosition.x,headPosition.y,headPosition.z,headRotation.x,headRotation.y,headRotation.z,objectHitLog
0.531490325927734,0.639627039432526,-0.762800097465515,-0.094938337802887,0.630331873893738,-0.775099754333496,-0.0436152219772339,-0.480115681886673,0.407907009124756,0.0577399432659149,0.634979486465454,-0.768949925899506,-0.0692767798900604,-238.793563842773,34.9842300415039,0,0.375628352165222,0.532392799854279,-0.143474534153938,0.000239996355958283,0.0210121180862188,0,0,0,0,0,0,[City]Geneva,Yellow
0.561019897460938,0.629311382770538,-0.769580483436584,-0.10822731256485,0.620816051959991,-0.781891167163849,-0.0568666458129883,-0.485209912061691,0.409981697797775,0.0558431297540665,0.625063717365265,-0.775735855102539,-0.0825469791889191,-258.099273681641,20.3608551025391,0,0.365573316812515,0.518852651119232,-0.154859617352486,1.51339918375015E-09,0.0122165018692613,0,0,0,0,0,0,[Board]
0.601598739624023,0.617659151554108,-0.775037467479706,-0.133470118045807,0.610533475875854,-0.787711024284363,-0.0822208523750305,-0.494075000286102,0.412373721599579,0.0521629229187965,0.614096283912659,-0.781374216079712,-0.107845485210419,-283.304779052734,-7.92169952392578,0,0.352445423603058,0.492665082216263,-0.170171529054642,0.000239999499171972,-0.00471989205107093,0,0,0,0,0,0,[City]Rome,Yellow
0.631282806396484,0.600080907344818,-0.787905275821686,-0.138232588768005,0.593263566493988,-0.800306916236877,-0.0868745446205139,-0.50081992149353,0.413066774606705,0.0490100905299187,0.596672236919403,-0.794106125831604,-0.11255356669426,-317.418670654297,-15.8940382003784,0,0.334677785634995,0.48528328537941,-0.190631777048111,0.000239999499171972,-0.00950240157544613,0,0,0,0,0,0,[City]Rome,Yellow
0.660198211669922,0.591215133666992,-0.797056317329407,-0.123150169849396,0.584382057189941,-0.808334708213806,-0.0713629722595215,-0.508265018463135,0.41306209564209,0.04548429697752,0.587798595428467,-0.802695512771606,-0.0972565710544586,-342.979400634766,-7.60553407669067,0,0.321364909410477,0.492957830429077,-0.205787658691406,-4.94765117764473E-10,-0.00456333206966519,0,0,0,0,0,0,[Board]
0.699817657470703,0.578053712844849,-0.805969476699829,-0.127543121576309,0.572307050228119,-0.816558361053467,-0.0754787623882294,-0.520618259906769,0.413095831871033,0.0398290902376175,0.575180411338806,-0.811263918876648,-0.101510941982269,-379.560333251953,-19.7671279907227,0,0.302312344312668,0.481697112321854,-0.227736324071884,-1.36788003146648E-09,-0.0118603119626641,0,0,0,0,0,0,[Board]
0.729127883911133,0.583666384220123,-0.80189573764801,-0.127658784389496,0.579045057296753,-0.811808347702026,-0.0753268599510193,-0.529828369617462,0.413274854421616,0.0361363962292671,0.581355690956116,-0.806852042675018,-0.101492822170258,-386.757476806641,-26.4147510528564,0,0.298563838005066,0.475541889667511,-0.232054352760315,-1.83354131877422E-09,-0.0158488843590021,0,0,0,0,0,0,[Board]
0.768960952758789,0.592261135578156,-0.795537054538727,-0.127857506275177,0.588959038257599,-0.804653406143188,-0.0752335786819458,-0.543307960033417,0.413969814777374,0.0302404910326004,0.590610086917877,-0.800095200538635,-0.101545542478561,-396.209930419922,-37.1654434204102,0,0.293640673160553,0.465587556362152,-0.237725973129272,-2.5902409106493E-09,-0.0222992561757565,0,0,0,0,0,0,[Board]
0.797933578491211,0.581271946430206,-0.802560925483704,-0.134234845638275,0.578904449939728,-0.81131237745285,-0.0814986824989319,-0.552557110786438,0.415120869874954,0.0265156701207161,0.580088198184967,-0.806936621665955,-0.107866764068604,-423.560211181641,-48.2923469543457,0,0.27939572930336,0.455284863710403,-0.254136323928833,-3.40514816343784E-09,-0.0289753694087267,0,0,0,0,0,0,[Board]
0.827508926391602,0.567946076393127,-0.804857730865479,-0.172166705131531,0.56757265329361,-0.814555466175079,-0.119836628437042,-0.561397135257721,0.416455566883087,0.0228942483663559,0.567759394645691,-0.809706568717957,-0.146001666784286,-448.970367431641,-86.9977569580078,0,0.266161292791367,0.419446527957916,-0.269382148981094,-6.17001205682755E-09,-0.05219866335392,0,0,0,0,0,0,[Board]
0.8673095703125,0.520316600799561,-0.815438032150269,-0.25363689661026,0.523101925849915,-0.827787041664124,-0.202812522649765,-0.575063288211823,0.418384850025177,0.0177509933710098,0.521709263324738,-0.821612536907196,-0.228224709630013,-515.660888671875,-164.110824584961,0,0.231426641345024,0.348045527935028,-0.309396535158157,-1.16706360131502E-08,-0.0984665378928185,0,0,0,0,0,0,[Board]
0.8966064453125,0.515205860137939,-0.816880941390991,-0.259361892938614,0.518745064735413,-0.82910144329071,-0.208553314208984,-0.583629369735718,0.419867128133774,0.0144668705761433,0.516975462436676,-0.822991192340851,-0.233957603573799,-533.138549804688,-174.819641113281,0,0.222323685884476,0.338129967451096,-0.319883048534393,-1.2456439435482E-08,-0.104891799390316,0,0,0,0,0,0,[Board]
0.92628288269043,0.508971810340881,-0.818708539009094,-0.265827387571335,0.513285398483276,-0.830836117267609,-0.215056627988815,-0.592051327228546,0.420736789703369,0.0113870687782764,0.511128604412079,-0.824772357940674,-0.240442007780075,-552.186584472656,-185.447387695313,0,0.212402835488319,0.328289449214935,-0.33131206035614,-1.32131390273571E-08,-0.111268386244774,0,0,0,0,0,0,[Board]
0.964872360229492,0.508677363395691,-0.823710858821869,-0.250495135784149,0.51343047618866,-0.834700107574463,-0.199160158634186,-0.604470133781433,0.421071290969849,0.00672191008925438,0.511053919792175,-0.829205513000488,-0.224827647209167,-574.927795410156,-179.076248168945,0,0.200558453798294,0.334188669919968,-0.344956696033478,-1.27474777400494E-08,-0.107445798814297,0,0,0,0,0,0,[Board]
0.994356155395508,0.511614680290222,-0.823277235031128,-0.245896488428116,0.516629457473755,-0.833855390548706,-0.194368779659271,-0.61364483833313,0.420375883579254,0.00391628593206406,0.514122068881989,-0.828566312789917,-0.220132634043694,-588.005859375,-179.614440917969,0,0.193746969103813,0.333690345287323,-0.352803409099579,-1.27765815705061E-08,-0.107768759131432,0,0,0,0,0,0,[Board]
1.02316284179688,0.514187097549438,-0.826409041881561,-0.229477345943451,0.519422769546509,-0.83587259054184,-0.177530825138092,-0.622185707092285,0.420746833086014,0.00195107236504555,0.516804933547974,-0.8311408162117,-0.203504085540771,-600.940795898438,-168.44743347168,0,0.187010020017624,0.344030141830444,-0.360564708709717,-1.19907781481743E-08,-0.101068444550037,0,0,0,0,0,0,[Board]
1.0630931854248,0.500808477401733,-0.833330392837524,-0.233990043401718,0.506962060928345,-0.842514872550964,-0.182094037532806,-0.633708417415619,0.421863913536072,-0.000632638111710548,0.503885269165039,-0.837922632694244,-0.208042040467262,-633.367614746094,-175.623916625977,0,0.170121058821678,0.337385267019272,-0.380020529031754,-1.25146470963955E-08,-0.105374366044998,0,0,0,0,0,0,[Board]
1.09658813476563,0.527187764644623,-0.760798037052155,-0.378496468067169,0.538355588912964,-0.775027275085449,-0.330917030572891,-0.640252292156219,0.423708111047745,-0.00188630074262619,0.532771706581116,-0.767912626266479,-0.354706764221191,-577.145080566406,-329.335784912109,0,0.199403628706932,0.195059463381767,-0.346287101507187,-2.34867911785841E-08,-0.197601526975632,0,0,0,0,0,0,[Board]
1.13223838806152,0.528787136077881,-0.756215810775757,-0.385385453701019,0.540863513946533,-0.770225644111633,-0.337963402271271,-0.649427533149719,0.426884829998016,-0.00310481898486614,0.534825325012207,-0.763220727443695,-0.361674427986145,-583.815002441406,-342.327911376953,0,0.195929706096649,0.18302971124649,-0.350288987159729,-2.44181137531996E-08,-0.205396741628647,0,0,0,0,0,0,[Board]
1.16133689880371,0.584229946136475,-0.660236179828644,-0.471978515386581,0.600383639335632,-0.675436675548553,-0.428164690732956,-0.655284762382507,0.428940713405609,-0.00344309397041798,0.592306792736053,-0.667836427688599,-0.450071603059769,-458.092163085938,-487.528106689453,0,0.261410355567932,0.0485850870609283,-0.275121688842773,0.000300027255434543,-0.292314738035202,0,0,0,0,0,0,[Action]PRoleCard,(Alpha,QuarantineSpecialist)
1.1916332244873,0.595202565193176,-0.646340250968933,-0.477470904588699,0.611969113349915,-0.661287307739258,-0.433812260627747,-0.660667836666107,0.430996745824814,-0.00336926244199276,0.603585839271545,-0.653813779354095,-0.455641567707062,-437.969177246094,-506.216644287109,0,0.271891057491302,0.0312808863818645,-0.263058513402939,0.000300025916658342,-0.303521007299423,0,0,0,0,0,0,[Action]PRoleCard,(Alpha,QuarantineSpecialist)
1.22959136962891,0.606550693511963,-0.639979898929596,-0.471722394227982,0.623532831668854,-0.654427647590637,-0.427704781293869,-0.667895793914795,0.433944076299667,-0.00251911766827106,0.615041732788086,-0.647203803062439,-0.449713587760925,-425.860137939453,-506.746307373047,0,0.278197854757309,0.0307904556393623,-0.255801200866699,0.000300025858450681,-0.303839415311813,0,0,0,0,0,0,[Action]PRoleCard,(Alpha,QuarantineSpecialist)
1.26203536987305,0.62749046087265,-0.632386088371277,-0.454250752925873,0.644138216972351,-0.646140336990356,-0.409376084804535,-0.672159373760223,0.435916244983673,-0.0017091715708375,0.635814309120178,-0.639263212680817,-0.431813418865204,-397.658447265625,-493.607269287109,0,0.292886227369308,0.0429562330245972,-0.23889334499836,0.000300026818877086,-0.295961856842041,0,0,0,0,0,0,[Action]PRoleCard,(Alpha,QuarantineSpecialist)
1.30099868774414,0.636034846305847,-0.625358104705811,-0.452091962099075,0.652460038661957,-0.639159500598907,-0.407150030136108,-0.678460478782654,0.438355147838593,1.05835497379303E-05,0.64424741268158,-0.632258772850037,-0.429620981216431,-386.322143554688,-496.421112060547,0,0.298790574073792,0.0403508208692074,-0.232099041342735,0.000300026615150273,-0.297648727893829,0,0,0,0,0,0,[Action]PRoleCard,(Alpha,QuarantineSpecialist)
1.34126853942871,0.631593704223633,-0.639042973518372,-0.438991397619247,0.64711207151413,-0.652958631515503,-0.393562167882919,-0.684342503547668,0.440202236175537,0.00195398740470409,0.639352917671204,-0.646000802516937,-0.416276782751083,-414.45068359375,-469.513336181641,0,0.284140288829803,0.0652654320001602,-0.248967126011848,0.000300028536003083,-0.281514853239059,0,0,0,0,0,0,[Action]PRoleCard,(Alpha,QuarantineSpecialist)
1.37106323242188,0.642515659332275,-0.640127003192902,-0.421202123165131,0.657290458679199,-0.653666615486145,-0.37508562207222,-0.687789797782898,0.441410601139069,0.00323456805199385,0.649903059005737,-0.646896839141846,-0.398143887519836,-407.212982177734,-447.39892578125,0,0.287909924983978,0.0857417359948158,-0.244629248976707,0.000300030107609928,-0.268254637718201,0,0,0,0,0,0,[Action]PRoleCard,(Alpha,QuarantineSpecialist)
1.41115379333496,0.668396353721619,-0.664578080177307,-0.33403941988945,0.680002570152283,-0.675664782524109,-0.284734398126602,-0.692952334880829,0.442946523427963,0.00501562282443047,0.674199461936951,-0.670121431350708,-0.309386909008026,-412.183410644531,-332.479248046875,0,0.285321146249771,0.192148849368095,-0.247310295701027,-2.3719621822238E-08,-0.199487492442131,0,0,0,0,0,0,[Board]
1.44110298156738,0.659393966197968,-0.73263543844223,-0.168656319379807,0.664625108242035,-0.738200783729553,-0.115469515323639,-0.696312785148621,0.443947553634644,0.00607963558286428,0.662009537220001,-0.735418081283569,-0.142062917351723,-494.465148925781,-132.798431396484,0,0.242466077208519,0.377038478851318,-0.296679615974426,-9.42964106798172E-09,-0.0796790719032288,0,0,0,0,0,0,[Board]
1.4819164276123,0.571098208427429,-0.806564092636108,-0.152647703886032,0.574919998645782,-0.812165856361389,-0.0992665588855743,-0.700394153594971,0.445854067802429,0.00717708561569452,0.573009133338928,-0.809364974498749,-0.125957131385803,-641.235656738281,-103.681358337402,0,0.166023120284081,0.403998732566833,-0.384741336107254,-7.36326910555363E-09,-0.0622088052332401,0,0,0,0,0,0,[Board]
1.51146507263184,0.548066854476929,-0.822376847267151,-0.152705788612366,0.551552474498749,-0.828205466270447,-0.0993260443210602,-0.702703416347504,0.44742026925087,0.0075116828083992,0.549809694290161,-0.825291156768799,-0.126015916466713,-674.386962890625,-101.343544006348,0,0.148756816983223,0.406163394451141,-0.404631793498993,-7.18864612281322E-09,-0.0608061328530312,0,0,0,0,0,0,[Board]
1.55108070373535,0.554315984249115,-0.818086504936218,-0.153194457292557,0.557547330856323,-0.824121713638306,-0.0998223125934601,-0.705566883087158,0.450537353754044,0.00754851195961237,0.555931687355042,-0.821104109287262,-0.126508384943008,-667.549011230469,-103.110397338867,0,0.152318239212036,0.404527395963669,-0.400529086589813,-7.30506144464016E-09,-0.0618662685155869,0,0,0,0,0,0,[Board]
1.58094215393066,0.568130016326904,-0.807519674301147,-0.158556997776031,0.571443557739258,-0.813863694667816,-0.105252325534821,-0.706842303276062,0.453864336013794,0.00709264073520899,0.569786787033081,-0.810691714286804,-0.131904661655426,-646.414367675781,-111.256591796875,0,0.163325875997543,0.3969846367836,-0.387848407030106,-7.88713805377483E-09,-0.0667539611458778,0,0,0,0,0,0,[Board]
1.62161445617676,0.611396312713623,-0.774242460727692,-0.163533508777618,0.61495316028595,-0.780811309814453,-0.110301613807678,-0.707046747207642,0.462185382843018,0.00667956843972206,0.613174736499786,-0.77752685546875,-0.136917561292648,-570.929443359375,-124.513931274414,0,0.202640935778618,0.38470932841301,-0.342557340860367,-8.84756445884705E-09,-0.074708379805088,0,0,0,0,0,0,[Board]
1.65126609802246,0.659865319728851,-0.733626008033752,-0.162390828132629,0.663993000984192,-0.739730179309845,-0.109145164489746,-0.706683158874512,0.46980232000351,0.00637954566627741,0.661929130554199,-0.736678123474121,-0.135767996311188,-474.251068115234,-133.673095703125,0,0.252994239330292,0.376228600740433,-0.284550696611404,-9.51695255935192E-09,-0.0802039057016373,0,0,0,0,0,0,[Board]
1.69111061096191,0.734833896160126,-0.658649682998657,-0.161863803863525,0.739659607410431,-0.66415923833847,-0.108610868453979,-0.706357657909393,0.483359277248383,0.00558067485690117,0.737246751785278,-0.661404490470886,-0.135237336158752,-279.287475585938,-155.419647216797,0,0.354537785053253,0.356092929840088,-0.167839825153351,0.000240007415413857,-0.0932027250528336,0,0,0,0,0,0,[City]Sofia,Yellow
1.72113990783691,0.887381434440613,-0.432912588119507,-0.158559560775757,0.893367409706116,-0.436818480491638,-0.10528290271759,-0.707277774810791,0.492211848497391,0.00509501993656158,0.890374422073364,-0.434865534305573,-0.131921231746674,500.852416992188,-240.371658325195,0,0.760860621929169,0.277433663606644,-0.0485443249344826,0.170481532812119,-0.0925054103136063,0,0,0,0,0,0,[CityCard]WarsawRed
1.76175880432129,0.89864593744278,-0.404876410961151,-0.168851435184479,0.905375361442566,-0.408544182777405,-0.115703582763672,-0.710034549236298,0.502822399139404,0.00433485675603151,0.902010679244995,-0.406710296869278,-0.142277508974075,675.226989746094,-285.941772460938,0,0.85168069601059,0.23523910343647,0.405135989189148,-2.04017851501703E-08,-0.171565160155296,0,0,0,0,0,0,[Board]
1.8035831451416,0.87641829252243,-0.450131684541702,-0.171092808246613,0.883151710033417,-0.454013884067535,-0.117960751056671,-0.713767886161804,0.509032487869263,0.00334460288286209,0.879785001277924,-0.45207279920578,-0.144526779651642,461.446014404297,-265.653442382813,0,0.7403364777565,0.254024595022202,0.27686733007431,-1.89465936273336E-08,-0.159392118453979,0,0,0,0,0,0,[Board]
1.84445762634277,0.862095415592194,-0.475005567073822,-0.176526367664337,0.868999123573303,-0.479165405035019,-0.123455464839935,-0.717142403125763,0.512056827545166,0.00276154465973377,0.865547299385071,-0.477085471153259,-0.149990916252136,353.086547851563,-263.706817626953,0,0.683899223804474,0.255827009677887,0.211851537227631,-1.880107447505E-08,-0.1582240909338,0,0,0,0,0,0,[Board]
1.87814521789551,0.837066411972046,-0.517320990562439,-0.178042531013489,0.843795657157898,-0.521908164024353,-0.124983966350555,-0.718401193618774,0.513335704803467,0.00242752861231565,0.840431034564972,-0.519614577293396,-0.151513248682022,186.457809448242,-245.4248046875,0,0.597113430500031,0.272754818201065,0.111874423921108,-1.7491402104497E-08,-0.147254899144173,0,0,0,0,0,0,[Board]
1.91431999206543,0.828023433685303,-0.531133055686951,-0.179652631282806,0.834776937961578,-0.535834670066833,-0.126605570316315,-0.719915747642517,0.513534784317017,0.00239012390375137,0.831400156021118,-0.533483862876892,-0.153129100799561,133.99201965332,-241.688125610352,0,0.569787502288818,0.276214689016342,0.0803951174020767,-1.72294676303864E-08,-0.145012885332108,0,0,0,0,0,0,[Board]
1.94682884216309,0.813373208045959,-0.553135633468628,-0.18018114566803,0.819935977458954,-0.558156490325928,-0.127147674560547,-0.720721364021301,0.512541174888611,0.00266175903379917,0.816654562950134,-0.555646061897278,-0.153664410114288,54.3011169433594,-231.803314208984,0,0.528281807899475,0.28536731004715,0.0322275422513485,0.000240014865994453,-0.139015600085258,0,0,0,0,0,0,[City]Moscow,Red
1.98486518859863,0.801059126853943,-0.571368813514709,-0.178443968296051,0.807259857654572,-0.576720774173737,-0.125399172306061,-0.721348822116852,0.509930193424225,0.00293813552707434,0.80415952205658,-0.574044823646545,-0.151921570301056,-11.6762504577637,-220.025451660156,0,0.493918627500534,0.296272724866867,-0.00734152086079121,0.000240014865994453,-0.131951898336411,0,0,0,0,0,0,[City]Minsk,Red
2.02516746520996,0.782919764518738,-0.597182750701904,-0.174383759498596,0.788528978824615,-0.602916359901428,-0.121301651000977,-0.722329139709473,0.505536079406738,0.00344284623861313,0.785724401473999,-0.600049555301666,-0.147842705249786,-100.605773925781,-201.855224609375,0,0.447601169347763,0.31309700012207,-0.0606779754161835,0.000240014865994453,-0.121054142713547,0,0,0,0,0,0,[City]Kiev,Red
2.05524635314941,0.76009613275528,-0.628125071525574,-0.166472434997559,0.764967143535614,-0.634025454521179,-0.113300919532776,-0.723648250102997,0.501099944114685,0.00385492946952581,0.762531638145447,-0.631075263023376,-0.139886677265167,-196.94465637207,-178.701507568359,0,0.397424668073654,0.334535628557205,-0.118456482887268,0.000240007415413857,-0.107167690992355,0,0,0,0,0,0,[City]Budapest,Yellow
2.09501838684082,0.725692629814148,-0.668670415878296,-0.162019014358521,0.729811429977417,-0.674931287765503,-0.10882580280304,-0.726054251194,0.493285417556763,0.00461750570684671,0.727752029895782,-0.671800851821899,-0.13542240858078,-319.475738525391,-158.032653808594,0,0.333606392145157,0.353673458099365,-0.191685423254967,-1.12340785562992E-08,-0.094819575548172,0,0,0,0,0,0,[Board]
2.12570381164551,0.716370165348053,-0.679389595985413,-0.158882796764374,0.720099687576294,-0.685775279998779,-0.105682611465454,-0.727271199226379,0.488738834857941,0.00516031682491302,0.718234896659851,-0.682582437992096,-0.132282704114914,-355.007507324219,-149.260055541992,0,0.315100282430649,0.361796230077744,-0.213257238268852,0.000240014865994453,-0.0895094946026802,0,0,0,0,0,0,[City]Athens,Yellow
2.16459846496582,0.691299259662628,-0.705905914306641,-0.154279589653015,0.694276452064514,-0.712575912475586,-0.101073205471039,-0.729791402816772,0.481099337339401,0.00594899710267782,0.692787885665894,-0.709240913391113,-0.127676397562027,-433.087860107422,-134.429565429688,0,0.274433434009552,0.375528186559677,-0.259852796792984,-9.54605638980865E-09,-0.0806577429175377,0,0,0,0,0,0,[Board]
2.19503593444824,0.721392929553986,-0.673209071159363,-0.162424981594086,0.724837124347687,-0.680179297924042,-0.109395563602448,-0.731175482273102,0.476963073015213,0.00635723676532507,0.723115026950836,-0.67669415473938,-0.135910272598267,-369.15478515625,-149.063537597656,0,0.30773189663887,0.361978203058243,-0.221749469637871,0.000240014982409775,-0.089389942586422,0,0,0,0,0,0,[City]Athens,Yellow
2.2346019744873,0.683344841003418,-0.712666630744934,-0.158575534820557,0.686159372329712,-0.719756960868835,-0.10552453994751,-0.73343700170517,0.47046485543251,0.00699242204427719,0.684752106666565,-0.716211795806885,-0.132050037384033,-472.728668212891,-132.914321899414,0,0.253787159919739,0.376931190490723,-0.283637493848801,-9.45874489843845E-09,-0.0797485634684563,0,0,0,0,0,0,[Board]
2.26541328430176,0.543797850608826,-0.816310882568359,-0.194731831550598,0.545981585979462,-0.825630009174347,-0.142264842987061,-0.734714865684509,0.466667056083679,0.00722841173410416,0.544889688491821,-0.820970416069031,-0.168498337268829,-708.302551269531,-147.586151123047,0,0.131092444062233,0.36334615945816,-0.424981504678726,-1.05064827948809E-08,-0.0885516926646233,0,0,0,0,0,0,[Board]
2.30394554138184,0.510183334350586,-0.838418066501617,-0.19174998998642,0.51137501001358,-0.847992837429047,-0.139297187328339,-0.736623048782349,0.461555033922195,0.00756259821355343,0.510779142379761,-0.843205451965332,-0.165523588657379,-761.719909667969,-138.403305053711,0,0.103270903229713,0.371848791837692,-0.457032173871994,-9.83709469437599E-09,-0.0830419808626175,0,0,0,0,0,0,[Board]
2.33676338195801,0.51997035741806,-0.833366274833679,-0.187434017658234,0.520942151546478,-0.842856645584106,-0.134951770305634,-0.737417817115784,0.459208905696869,0.00763452984392643,0.520456254482269,-0.838111460208893,-0.161192893981934,-753.758972167969,-134.474243164063,0,0.107417225837708,0.375486820936203,-0.452255338430405,-9.54605638980865E-09,-0.0806845352053642,0,0,0,0,0,0,[Board]
2.37597465515137,0.53449147939682,-0.825149655342102,-0.182885080575943,0.535472810268402,-0.834431707859039,-0.130355954170227,-0.73761773109436,0.457059383392334,0.00763526931405067,0.534982144832611,-0.829790711402893,-0.156620517373085,-738.237609863281,-131.055572509766,0,0.115501269698143,0.37865224480629,-0.442942887544632,-9.31322574615479E-09,-0.0786333456635475,0,0,0,0,0,0,[Board]
2.41689109802246,0.570785224437714,-0.802433550357819,-0.174082398414612,0.57171231508255,-0.811415553092957,-0.121449172496796,-0.737572729587555,0.456172585487366,0.00715825334191322,0.571248769760132,-0.80692458152771,-0.147765785455704,-691.054748535156,-127.295082092285,0,0.140075668692589,0.382134169340134,-0.414633125066757,-9.05129127204418E-09,-0.0763770788908005,0,0,0,0,0,0,[Board]
2.44703102111816,0.585187494754791,-0.79202926158905,-0.173911869525909,0.58630245923996,-0.800962924957275,-0.121276378631592,-0.73715341091156,0.456092357635498,0.00687481090426445,0.585744976997375,-0.796496093273163,-0.147594124078751,-669.570129394531,-129.401733398438,0,0.151265576481819,0.380183577537537,-0.401742279529572,-9.19681042432785E-09,-0.077641062438488,0,0,0,0,0,0,[Board]
2.48576545715332,0.600708544254303,-0.779968440532684,-0.17549541592598,0.602068364620209,-0.7889324426651,-0.122879981994629,-0.735663890838623,0.458055853843689,0.00623783655464649,0.601388454437256,-0.78445041179657,-0.149187698960304,-640.835632324219,-134.793045043945,0,0.166231468319893,0.375191628932953,-0.384501695632935,-9.57516022026539E-09,-0.0808757916092873,0,0,0,0,0,0,[Board]
2.51590919494629,0.63676917552948,-0.75025486946106,-0.177883565425873,0.63873690366745,-0.759151101112366,-0.125319004058838,-0.734524965286255,0.460372686386108,0.00584025122225285,0.637753009796143,-0.754702985286713,-0.151601284742355,-575.820373535156,-144.395523071289,0,0.200093567371368,0.36630043387413,-0.345492422580719,-1.0273652151227E-08,-0.0866373330354691,0,0,0,0,0,0,[Board]
