dirx,diry,dirz,bx,by,bz,timeStamp,object
0.7622484,-0.6472797,-0.002532611,-179.6882,-26.29347,0,0,[Board]
0.7677983,-0.6406913,0.0006581802,-162.6702,-25.44814,0,0.333334,[City]PragueBlue
0.7701094,-0.6379116,0.0006114038,-154.419,-28.5251,0,0.4228306,[City]PragueBlue
0.7716751,-0.6360168,0.000515317,-146.3529,-30.97318,0,0.4442978,[City]PragueBlue
0.7671391,-0.6414646,0.004562666,-162.871,-23.19905,0,0.5490379,[City]PragueBlue
0.7663043,-0.6424565,0.005249317,-166.9383,-20.29427,0,0.7663803,[City]PragueBlue
0.7316444,-0.6801305,0.04603259,-274.8934,35.66404,0,0.7910728,[City]RomeYellow
0.7291887,-0.6827077,0.04683945,-283.076,35.87669,0,0.9360275,[City]RomeYellow
0.7315648,-0.6804757,0.04202215,-276.2689,29.38849,0,1.093056,[City]RomeYellow
0.7326646,-0.6792076,0.04335449,-272.7237,31.04992,0,1.127001,[City]RomeYellow
0.7350687,-0.6765842,0.04367745,-265.3862,31.08428,0,1.178341,[Board]
0.7304255,-0.6815348,0.04459557,-279.4366,31.7956,0,1.22526,[City]RomeYellow
0.7297943,-0.6822056,0.04467387,-282.1962,31.85465,0,1.297152,[City]RomeYellow
0.7327935,-0.6789213,0.045603,-272.29,33.65251,0,1.424078,[City]RomeYellow
0.7270458,-0.6850088,0.04655521,-289.4039,34.54234,0,1.43552,[City]RomeYellow
0.7280984,-0.6832747,0.05484984,-285.4904,46.31458,0,1.511053,[City]RomeYellow
0.7283748,-0.6830027,0.05456625,-284.1241,45.93534,0,1.559879,[City]RomeYellow
0.7332836,-0.6788711,0.03780499,-271.0213,23.36385,0,1.611313,[Board]
0.7316585,-0.680416,0.04135062,-275.6553,27.77934,0,1.667192,[City]RomeYellow
0.7278896,-0.6842752,0.04409375,-286.067,31.08392,0,1.761953,[City]RomeYellow
0.7287592,-0.6832908,0.04498442,-283.3287,32.7585,0,1.775808,[City]RomeYellow
0.7290747,-0.6829822,0.04455703,-283.2822,32.197,0,1.824286,[City]RomeYellow
0.7296184,-0.6824001,0.04457647,-281.2737,32.65769,0,1.8923,[City]RomeYellow
0.7350551,-0.6765224,0.04484988,-264.7094,33.66079,0,1.94733,[Board]
0.7316827,-0.6805848,0.03800997,-276.2521,24.21142,0,1.996582,[City]RomeYellow
0.7281085,-0.6836489,0.04982156,-285.8355,40.7056,0,2.05752,[City]RomeYellow
0.7314791,-0.6798559,0.05228994,-275.7629,44.36758,0,2.170675,[City]RomeYellow
0.7339068,-0.6777958,0.04442604,-269.46,33.92828,0,2.197538,[Board]
0.7350298,-0.6764448,0.04640757,-266.3729,36.47511,0,2.263424,[Board]
0.7301441,-0.6814303,0.05042158,-279.6569,40.62768,0,2.324636,[City]RomeYellow
0.7363613,-0.675303,0.04168723,-262.069,29.0387,0,2.376579,[CityCard]AmsterdamBlue
0.7287084,-0.683692,0.03936208,-285.5873,25.49664,0,2.424294,[City]RomeYellow
0.7283978,-0.6837618,0.04366182,-285.8779,31.76788,0,2.502769,[City]RomeYellow
0.7262833,-0.6851789,0.0551575,-291.1351,47.16658,0,2.540361,[City]RomeYellow
0.7263799,-0.6859629,0.04274325,-291.9156,30.44576,0,2.605907,[City]RomeYellow
0.7273942,-0.6850005,0.04088997,-288.8797,27.93603,0,2.666519,[City]RomeYellow
0.7284639,-0.6835109,0.04640204,-285.7359,35.55393,0,2.727146,[City]RomeYellow
0.7297924,-0.6820428,0.04712417,-281.463,36.5343,0,2.784353,[City]RomeYellow
0.7302158,-0.6814609,0.04894836,-279.4868,39.22458,0,2.862619,[City]RomeYellow
0.7260864,-0.6860863,0.0456523,-292.4601,34.32175,0,2.888775,[City]RomeYellow
0.7254264,-0.686514,0.04954739,-294.6436,39.62946,0,2.956144,[City]RomeYellow
0.7287584,-0.683219,0.04607694,-285.0752,35.31322,0,3.013796,[City]RomeYellow
0.7295408,-0.6823457,0.04663156,-282.7797,35.7297,0,3.093859,[City]RomeYellow
0.729847,-0.6821706,0.04434856,-282.2531,32.46527,0,3.125469,[City]RomeYellow
0.728179,-0.6840417,0.04292101,-286.7888,31.16229,0,3.180738,[City]RomeYellow
0.7276744,-0.684027,0.05096119,-288.0728,42.56149,0,3.247911,[City]RomeYellow
0.7279409,-0.6838041,0.0501395,-286.8939,42.03901,0,3.314976,[City]RomeYellow
0.7315789,-0.680289,0.04471324,-276.5702,35.09526,0,3.368303,[City]RomeYellow
0.7291778,-0.6827504,0.04638684,-283.3619,37.33624,0,3.442387,[City]RomeYellow
0.7300033,-0.6816506,0.04947273,-281.1351,42.19481,0,3.504921,[City]RomeYellow
0.7298313,-0.6813179,0.05614412,-281.4062,51.14783,0,3.566179,[City]RomeYellow
0.726387,-0.6851461,0.05419175,-291.5504,47.95491,0,3.623926,[City]RomeYellow
0.7301453,-0.6816961,0.04667326,-282.167,38.15669,0,3.686514,[City]RomeYellow
0.7314414,-0.6802301,0.04775404,-278.0291,39.0717,0,3.741913,[City]RomeYellow
0.7366554,-0.6744428,0.04965585,-262.8288,41.58953,0,3.807947,[Board]
0.7354494,-0.6759089,0.04755406,-267.0889,38.21223,0,3.865807,[Board]
0.73379,-0.6777826,0.04650756,-271.3291,37.10779,0,3.908728,[Board]
0.7299232,-0.6813552,0.05447026,-282.5233,48.06369,0,3.978971,[City]RomeYellow
0.7322092,-0.678847,0.05510447,-275.5052,49.26847,0,4.034395,[City]RomeYellow
0.7332292,-0.678672,0.04218202,-273.6119,31.74037,0,4.102859,[City]RomeYellow
0.7270446,-0.6855283,0.03817005,-292.4196,25.51196,0,4.151514,[City]RomeYellow
0.7260332,-0.6857635,0.05103229,-294.0519,42.42566,0,4.20801,[City]RomeYellow
0.726488,-0.6852491,0.05146765,-292.0762,43.15328,0,4.289806,[City]RomeYellow
0.7297076,-0.6818309,0.05131617,-282.8589,43.10053,0,4.322618,[City]RomeYellow
0.7302874,-0.6814871,0.04749232,-281.8722,38.18311,0,4.376581,[City]RomeYellow
0.7325914,-0.6786713,0.05210697,-274.3586,44.64375,0,4.432566,[City]RomeYellow
0.7333865,-0.6779419,0.05038918,-272.0097,41.6237,0,4.493578,[City]RomeYellow
0.7320387,-0.6797889,0.04479137,-276.6478,33.39598,0,4.541449,[City]RomeYellow
0.7533174,-0.6574106,0.01800451,-213.9057,-1.817597,0,4.591318,[Board]
0.7535673,-0.656958,0.02329111,-212.6348,5.72894,0,4.659554,[Board]
0.7551972,-0.6548342,0.0294826,-207.552,14.25906,0,4.702473,[City]GenevaYellow
0.7558772,-0.6540689,0.0290424,-204.8643,13.55505,0,4.764145,[City]GenevaYellow
0.7519275,-0.6590232,0.01712962,-217.8435,-3.805171,0,4.819286,[Board]
0.7518463,-0.6590838,0.01832285,-217.8492,-2.071367,0,4.868174,[Board]
0.7514549,-0.6594366,0.02141923,-219.5549,2.867047,0,4.913376,[Board]
0.754994,-0.6550724,0.02939912,-207.9573,14.50627,0,4.976112,[City]GenevaYellow
0.7561173,-0.6537496,0.0299673,-203.7305,15.88839,0,5.04567,[City]GenevaYellow
0.751402,-0.6594195,0.02368425,-219.0689,7.190144,0,5.093092,[City]GenevaYellow
0.7508286,-0.6599553,0.02674593,-221.3142,11.60051,0,5.148085,[City]GenevaYellow
0.752492,-0.6580215,0.02763028,-215.7843,12.2294,0,5.213673,[City]GenevaYellow
0.7524427,-0.658235,0.02359616,-216.4708,5.416249,0,5.262703,[Board]
0.7477421,-0.6637348,0.01838087,-231.9269,-2.623599,0,5.343426,[Board]
0.7514254,-0.6594504,0.02202346,-220.5452,2.555189,0,5.368401,[Board]
